"","feature","mean","q.05","q.95","type"
"x1","x1",-8.57572080363697e-05,-0.000451100283913294,0.000228217742209585,"loco"
"x2","x2",-8.13290324387652e-05,-0.000387075787586888,0.000237604338385481,"loco"
"x3","x3",-5.16016329267024e-05,-0.000409427528044195,0.000235358867509001,"loco"
"x4","x4",2.02106668742612,1.91953013531402,2.13626268073071,"loco"
"x5","x5",1.96858647148218,1.86684557464832,2.07733486906503,"loco"
