method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),318216.0592110544,0.9177184342264368,17371.2283306123,0.0,3246.1379280612455,304.4666586735111,8478.528992857144,5533.0270897109,45369.74053129257,552315.6730728742,73614.6896110544,18375.4023227891,32965.40591530615
Sobol-CPI(100),318216.0592110544,0.9177184342264368,39116.20763469053,6.339448218298431e-10,-4077.5307490890914,997.0204827853474,6866.115417247431,3679.2852229064692,27642.75103477089,518349.3050005091,50827.98267750048,31721.061115490797,53199.37418529747
PFI,318216.0592110544,0.9177184342264368,178152.78619421768,487517.87488622445,121864.26380510202,12761.741296428605,21524.672387585044,25665.11974149657,55460.03136513609,1235017.176095068,210052.6265683673,41942.61858758505,1210349.2838853742
CFI,318216.0592110544,0.9177184342264368,64532.49221054424,0.0,-4326.538945408189,744.9929443877772,11499.643741156498,7232.137347278942,49872.26943163271,693383.0181765307,18648.985908673436,47415.93733333342,74910.83960969391
cSAGEvf,318216.0592110544,0.9177184342264368,964246.2653203686,1608922.6131912218,915149.747673877,100135.22990835551,-48956.9422501619,-83860.75024735695,452037.02778841695,1419037.7334262277,356470.1846022778,168915.19117280422,2202311.643787739
scSAGEj,318216.0592110544,0.9177184342264368,44567.98248555034,0.0,-3684.6128131010914,517.4855498594115,6219.5602438112255,2413.5356386150816,34939.86450940295,506737.6538545272,55400.094067476864,34829.773914508056,51543.462770453945
mSAGEvf,318216.0592110544,0.9177184342264368,442254.91117224796,1089031.397772255,454568.25793479476,60580.59599944855,-205073.22662524646,502.20910642808303,336306.1660515135,1373168.753843248,204102.596828599,246586.87875256778,1779535.9255907019
cSAGE,318216.0592110544,0.9177184342264368,353330.3711332639,729143.435921836,283324.57477758976,2935.7040083256006,21440.968220895753,9461.346536971536,161124.73516920113,821634.5777203824,136815.59135086974,80982.3008653593,1018096.1545413942
mSAGE,318216.0592110544,0.9177184342264368,262870.41932594357,569788.0574909425,212941.71503887698,4467.340334665226,20377.801573155415,11963.497558489356,105530.87550918615,987737.6563194707,156390.09438848696,76524.15813405461,1211689.1783181222
LOCO,318216.0592110544,0.9177184342264368,-6534.792628741474,17213.003485884285,-9521.469585884362,5660.6785943877185,14402.665070748364,8800.43116530613,12194.384772448975,107909.41190476198,27313.71371445578,8530.214102210884,60061.5263984694
LOCO-W,318216.0592110544,0.9177184342264368,-1013.2587272632687,-7378.781233509688,42884.52681969549,3039.0567361278295,41264.573572137975,-71132.29100999863,15708.491724962625,-96986.10808440707,-111927.56987663284,50020.41081111493,-49351.39762832572
LOCI,318216.0592110544,0.9177184342264368,1603086.6109579667,1468925.1234931997,1486908.37245984,24844.244131329935,48716.26663713809,30816.02507176716,397134.74315762287,1008309.3628426031,-1457018.3302745945,-847052.2649560706,3181180.7272507437
