method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),559615.1971166666,0.8512859123321587,40728.94319132657,0.0,4062.431538690522,2438.0727958333446,9814.265026700683,4565.687989370839,3035.2314562925603,389851.6410016156,124391.99621564633,42947.55138605443,31650.939730357088
Sobol-CPI(100),559615.1971166666,0.8512859123321587,65466.13819478552,4.610507795126131e-10,2441.4644311517613,57.87351702946229,2906.7585265132516,8851.17777486915,11857.480639057225,363364.46579443186,165552.26914145268,61948.2540383686,54972.34766566077
PFI,559615.1971166666,0.8512859123321587,207231.85934013606,318555.38201785693,99562.44199778908,344.2215124150971,13718.90067431971,22138.74843945587,90973.68084353744,942816.7240666666,280852.83258792514,99960.49914030626,1056049.2026901362
CFI,559615.1971166666,0.8512859123321587,60563.52513809525,0.0,1905.8347090135794,-75.88794013601728,15811.853441156563,-259.2176253400976,113483.3814508504,684973.9688360543,295237.44818877545,86166.83099183673,70530.9672853743
cSAGEvf,559615.1971166666,0.8512859123321587,621640.9085183218,1251450.174324599,391889.302182619,-167624.25344922766,158655.29888085835,-105852.77321972232,303316.4127681921,1323084.3969092513,-37264.22577690333,335235.92262109276,2040162.9839426957
scSAGEj,559615.1971166666,0.8512859123321587,71990.13675302337,0.0,3641.163483207114,-218.56079472252168,2940.2469045289326,6640.910005826619,4789.62238310033,369202.72510896437,170411.600950488,62357.201360181556,59021.37390888074
mSAGEvf,559615.1971166666,0.8512859123321587,232369.7593084704,923903.8178366944,-9198.758862552699,-25142.20685327705,-168848.39908275474,-118252.88307006517,-228659.64673540927,1255311.7105186768,173903.75616989983,-60159.46299388772,1562935.7960925153
cSAGE,559615.1971166666,0.8512859123321587,310589.20297749806,660833.7988780935,184873.11677218098,-243.16666779815193,2317.466279378609,-4477.908051531157,105504.17534511854,731677.1006059941,223124.13776133995,128909.88784973035,940264.2272602421
mSAGE,559615.1971166666,0.8512859123321587,264344.66343764594,523169.9924653112,159923.9165534354,-1169.5637947928635,4198.408665538696,5644.758773126849,121194.55007731584,865785.0216813312,192150.12729824422,81968.16729491441,1070961.4706550457
LOCO,559615.1971166666,0.8512859123321587,-6467.995914285537,-14207.485978741548,-19708.133558163187,-23199.647755272104,-34051.79651819728,12248.680113265407,14794.948488775524,15600.054067857098,112755.4792683674,15157.300567857223,5585.380804251763
LOCO-W,559615.1971166666,0.8512859123321587,55015.65069970314,39059.322383233724,-144369.03403042138,-11237.22175924727,17613.9592475712,26541.47986199222,18089.364159247623,-21547.02524097506,1333.8205130260612,-38900.54849387705,138381.43160109044
LOCI,559615.1971166666,0.8512859123321587,1112599.5973376748,1194581.0377501636,1104201.7634487557,-8388.484766655602,-207218.375623486,-185446.72274795547,357498.41956882225,996717.2220162614,-286779.0300413687,-819619.0799749368,2879244.9125074693
