method,n_samples,mse,r2,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9
Sobol-CPI(1),100,1.4488146562402318,0.8848935149346244,0.4240463675507492,1.0,1.7246776763236058,1.0,0.001951104549797189,0.0,0.04555882762222807,0.0,2.342073471607616,0.0,0.019624405022085734,0.0,-0.001869120718914541,0.0,0.12889862562757437,0.0,0.10077448854235449,0.0,0.11247124866139357,0.0
Sobol-CPI(1),250,0.9920248405732763,0.9026968467462725,0.7764452461647743,1.0,1.9472141363341002,1.0,0.002805105175674616,0.0,-0.030623525022936637,0.0,0.6782606110772297,0.0,0.0028786550064829886,0.0,0.004484373059083557,0.0,0.1817025190609255,0.0,0.007577336247695743,0.0,-0.0020977253879951863,0.0
Sobol-CPI(1),500,0.6293282467412379,0.9427652755691495,0.61829732842607,1.0,1.605655367678638,1.0,0.015140211875042553,0.0,-0.009068452253595483,0.0,0.8357529309663159,0.0,-0.0037290614347608164,0.0,0.013381036906640886,0.0,0.14060874958511227,0.0,0.17728572315141766,0.0,0.00030428311153862797,0.0
Sobol-CPI(1),1000,0.5444605483923366,0.9467926118195458,0.709661920099691,1.0,1.6473210477920976,1.0,0.0007284700737642535,0.0,-0.0006121839528863693,0.0,1.1766230547671084,0.0,-0.0009427009534457298,0.0,0.0003879593035290285,0.0,0.254727231713212,0.0,0.25294437603700826,0.0,-0.003473697919721186,0.0
Sobol-CPI(1),2000,0.25096008662030517,0.9771137169954673,0.6452481366748898,1.0,1.7910455893910142,1.0,-0.0007926933135294634,0.0,-0.0014849408199898023,0.0,1.3513495851045925,0.0,-0.0008029167682759852,0.0,0.00015041595844500488,0.0,0.2566565856726025,0.0,0.3135641839718186,0.0,-0.00025372439778553746,0.0
Sobol-CPI(1),5000,0.13761875994832073,0.9859714517760721,0.6300190185340819,1.0,1.7829160746633632,1.0,-0.00023437653657397417,0.0,0.00042433097391657293,0.0,1.2517522998613315,0.0,-0.001562232800063068,0.0,-0.00031794426832112976,0.0,0.35398721254352516,0.0,0.34105316862338975,0.0,2.9723091766201137e-05,0.0
Sobol-CPI(100),100,1.4488146562402318,0.8848935149346244,0.7295379358911326,1.0,1.9539389623837922,1.0,-0.001046667341514978,0.0,0.060945899123099,0.0,2.7924740769464242,0.0,0.016182454010494663,0.0,0.0379546242205472,0.0,0.201346633670875,0.0,0.21182541503114435,0.0,0.07167565563967608,0.0
Sobol-CPI(100),250,0.9920248405732763,0.9026968467462725,0.6381121461657039,1.0,1.893837529405873,1.0,0.01784733949446685,0.0,-0.02094792369691553,0.0,1.0839870923262036,0.0,0.009334266204257763,0.0,-0.05162474434896427,0.0,0.29482133082451983,0.0,0.051614165562495776,0.0,-0.02641110410673083,0.0
Sobol-CPI(100),500,0.6293282467412379,0.9427652755691495,0.6099978422049176,1.0,1.763262634056673,1.0,0.006546139247250817,0.0,-0.004882684287542363,0.0,0.9506048781662666,0.0,-0.016279854406320623,0.0,0.007272682877670883,0.0,0.17552105571236754,0.0,0.17648064915005304,0.0,-0.00588234258853044,0.0
Sobol-CPI(100),1000,0.5444605483923366,0.9467926118195458,0.6193745493659812,1.0,1.6449344936958792,1.0,0.00672852219082937,0.0,-0.0019200826566920814,0.0,1.1845521060364685,0.0,0.0005153564247908338,0.0,-0.0056995796307518,0.0,0.3343891977253295,0.0,0.2950724434731333,0.0,-0.004728799467942171,0.0
Sobol-CPI(100),2000,0.25096008662030517,0.9771137169954673,0.6574048933946156,1.0,1.7371447474451132,1.0,-0.0017038201184833117,0.0,-0.003066830375627226,0.0,1.3597021556933073,0.0,0.00018013545796526128,0.0,0.0006104482267642388,0.0,0.38150515135334107,0.0,0.37487001329539044,0.0,0.00036425730966384225,0.0
Sobol-CPI(100),5000,0.13761875994832073,0.9859714517760721,0.6342036227665155,1.0,1.7430265634389897,1.0,-0.000450140869584943,0.0,0.0006234935063909042,0.0,1.3480162830299187,0.0,-0.001286035284934503,0.0,-0.00039549415561756184,0.0,0.39668384780691973,0.0,0.3748582098410096,0.0,-0.0004763100776374082,0.0
PFI,100,1.4488146562402318,0.8848935149346244,4.776562466416637,1.0,12.48110859357085,1.0,-0.03308665184902049,0.0,0.06829910641151438,0.0,4.46415291137026,0.0,0.020046432435096406,0.0,0.12132809784015142,0.0,0.628058608637651,0.0,0.42224875874767015,0.0,0.2500219333586904,0.0
PFI,250,0.9920248405732763,0.9026968467462725,2.901978106134176,1.0,9.038652533834675,1.0,0.031563934540721705,0.0,0.00637208930801636,0.0,1.4644122221684872,0.0,-0.014444052056429069,0.0,0.08371806995812237,0.0,0.4825427999210113,0.0,0.2828129657140068,0.0,-0.025221668519643914,0.0
PFI,500,0.6293282467412379,0.9427652755691495,1.8158891997340167,1.0,10.111188866186502,1.0,0.026620238994434775,0.0,-0.018710183053752605,0.0,2.441648288223348,0.0,-0.013102741392482908,0.0,-0.002519350320931757,0.0,0.6006493126573512,0.0,0.6048051367775119,0.0,0.017213793575655223,0.0
PFI,1000,0.5444605483923366,0.9467926118195458,2.009043025370408,1.0,8.741164593167108,1.0,0.00863216752100715,0.0,0.0008811651634255124,0.0,2.197471355571909,0.0,0.004383812782054464,0.0,0.008435404639823063,0.0,0.8769932273237657,0.0,0.9296721146079582,0.0,-0.0012109475617088084,0.0
PFI,2000,0.25096008662030517,0.9771137169954673,1.8732074461267716,1.0,8.238541892120274,1.0,-0.0030360115469633686,0.0,-0.00030040590291424696,0.0,2.6358581872914892,0.0,0.007584957637717493,0.0,0.0027043073835237297,0.0,1.0927735208909717,0.0,1.019410636330655,0.0,0.002702168058596688,0.0
PFI,5000,0.13761875994832073,0.9859714517760721,1.9753692093058355,1.0,7.966832681075075,1.0,-0.001797150367754463,0.0,0.0009172642256732866,0.0,3.365375089392147,0.0,0.001735611532999809,0.0,-0.0007537704873863404,0.0,1.5055361083545151,0.0,1.427487251893652,0.0,0.00048516458086542147,0.0
CFI,100,1.4488146562402318,0.8848935149346244,1.229631465074734,1.0,4.411655260408523,1.0,-0.017210400759280597,0.0,0.069666859935678,0.0,3.307746825906764,0.0,0.05572301632255772,0.0,-0.08228297656170103,0.0,0.34822171059885965,0.0,0.4133688613369182,0.0,0.007695459380836489,0.0
CFI,250,0.9920248405732763,0.9026968467462725,1.2779968637623196,1.0,4.0569817616687125,1.0,-0.0034791860554063136,0.0,-0.015472183237041357,0.0,0.9706297143084173,0.0,0.0012305364894197313,0.0,-0.07572188490762577,0.0,0.3008302164144281,0.0,0.4500599652627417,0.0,-0.007538817331651404,0.0
CFI,500,0.6293282467412379,0.9427652755691495,1.027793998020886,1.0,3.283983867821621,1.0,0.009901967286033542,0.0,-0.009423632654262049,0.0,1.8596264090504107,0.0,-0.010470738168922411,0.0,0.013780735220528471,0.0,0.2955203399568559,0.0,0.3527324097573493,0.0,-0.0032490391466513113,0.0
CFI,1000,0.5444605483923366,0.9467926118195458,1.2645063432585077,1.0,3.8171793456665575,1.0,0.0022047252616043123,0.0,-0.000653792010344767,0.0,2.089891769320661,0.0,0.0027006787814664035,0.0,0.0003432610758221655,0.0,0.4992798197584984,0.0,0.37474735995415076,0.0,-0.0050385978927172115,0.0
CFI,2000,0.25096008662030517,0.9771137169954673,1.2867596068752938,1.0,3.772868361421892,1.0,0.0015007304901240026,0.0,-0.0046508464012737505,0.0,2.237077985323916,0.0,0.0028394605743357615,0.0,-0.0002259857655685371,0.0,0.5850320340046355,0.0,0.7165729376061103,0.0,-0.0016760794547525382,0.0
CFI,5000,0.13761875994832073,0.9859714517760721,1.3005459092416694,1.0,3.4361712948009506,1.0,-4.579014074806986e-05,0.0,0.0004855208820824797,0.0,2.852998697190624,0.0,0.0006036056716660909,0.0,-0.000485538718346501,0.0,0.710086243651005,0.0,0.7198761235839432,0.0,0.000170759213056898,0.0
cSAGEvf,100,1.4488146562402318,0.8848935149346244,6.273981274220336,1.0,9.579076229230509,1.0,2.24708497429153,0.0,2.306448827500539,0.0,4.7836746971207145,0.0,-1.6313957974075899,0.0,-0.2769133116020548,0.0,1.5468722479320896,0.0,1.6628056341189392,0.0,1.325411695842007,0.0
cSAGEvf,250,0.9920248405732763,0.9026968467462725,6.285110952006439,1.0,7.361720214648551,1.0,1.5621415171325523,0.0,0.9631376818793935,0.0,1.3380448358672918,0.0,-0.23810380265430098,0.0,0.33500648511983755,0.0,0.07924140959347525,0.0,0.2240527045154117,0.0,-0.4945418599817213,0.0
cSAGEvf,500,0.6293282467412379,0.9427652755691495,5.516472847867795,1.0,8.185904014232088,1.0,2.7402044275639152,0.0,1.6372281703503582,0.0,2.627676391357838,0.0,0.2841244969936376,0.0,0.3615778900581965,0.0,0.379440823456374,0.0,-0.014716966320065694,0.0,0.18276432369148665,0.0
cSAGEvf,1000,0.5444605483923366,0.9467926118195458,5.580440055054935,1.0,7.519547540209324,1.0,2.673823892079553,0.0,1.3566739174857254,0.0,1.7816774375171818,0.0,0.44726552276074294,0.0,0.06454009606779643,0.0,-0.1364462610867072,0.0,0.40930373877057136,0.0,0.41213056812078896,0.0
cSAGEvf,2000,0.25096008662030517,0.9771137169954673,5.769535878201619,1.0,7.520552251591818,1.0,2.6932901091114037,0.0,1.3054756592687298,0.0,2.6111911239054884,0.0,-0.09878518490730492,0.0,0.263662576985892,0.0,0.5782196883038573,0.0,0.4707524281336752,0.0,-0.142263977156718,0.0
cSAGEvf,5000,0.13761875994832073,0.9859714517760721,4.578261898268358,1.0,6.15559679801928,1.0,2.177864525319233,0.0,0.9386929940716033,0.0,1.9775756535935456,0.0,0.0002060671982935247,0.0,0.08702808257407213,0.0,0.4294060539965532,0.0,0.17488608260607033,0.0,0.1333503324210703,0.0
scSAGEj,100,1.4488146562402318,0.8848935149346244,0.6277937141671686,1.0,2.2062219059829267,1.0,0.009684085537847498,0.0,0.08874817118130784,0.0,2.279004398717551,0.0,0.012145542637994167,0.0,0.012596727077580638,0.0,0.23361495984724234,0.0,0.25108714872994686,0.0,0.0717134327071387,0.0
scSAGEj,250,0.9920248405732763,0.9026968467462725,0.6511316702299135,1.0,2.1631919447838577,1.0,0.022660752527966288,0.0,-0.03015847162139296,0.0,1.037527566569213,0.0,0.005548191569428207,0.0,-0.06948066290826937,0.0,0.3008590833922049,0.0,0.01758583616937215,0.0,-0.031606107274886885,0.0
scSAGEj,500,0.6293282467412379,0.9427652755691495,0.6295781445075888,1.0,1.8113059936936668,1.0,0.008809905939682783,0.0,-0.0018835773954188895,0.0,0.9749936720027079,0.0,-0.016701641414228807,0.0,0.00944880907943979,0.0,0.1714380681243869,0.0,0.21335199087514775,0.0,-0.008148510665188624,0.0
scSAGEj,1000,0.5444605483923366,0.9467926118195458,0.6492812220587993,1.0,1.6877816948001267,1.0,0.007672796666842729,0.0,-0.0012060575189555278,0.0,1.207911332325181,0.0,5.466226092498694e-05,0.0,-0.004034436136388431,0.0,0.32527624726257043,0.0,0.2926363958607493,0.0,-0.004421238314942233,0.0
scSAGEj,2000,0.25096008662030517,0.9771137169954673,0.6967005914921985,1.0,1.7958483828557616,1.0,-0.0010507261468509776,0.0,-0.0030157076992481102,0.0,1.441618717707187,0.0,-0.00035586631802769775,0.0,0.0006729559807370777,0.0,0.3804856152308561,0.0,0.3907869195504595,0.0,4.089626815717562e-05,0.0
scSAGEj,5000,0.13761875994832073,0.9859714517760721,0.6403364135819962,1.0,1.792778119077495,1.0,-0.0003512796731520995,0.0,0.0005016746560969343,0.0,1.361589424549221,0.0,-0.0015179296448795954,0.0,-0.00033527971362304343,0.0,0.4015804769074178,0.0,0.38381716693713397,0.0,-0.00037638322993691076,0.0
mSAGEvf,100,1.4488146562402318,0.8848935149346244,3.2190439152529637,1.0,9.013580670485574,1.0,-1.5697898844211287,0.0,-0.6131071382238389,0.0,1.9749814481986228,0.0,-2.125727732467414,0.0,-0.5783739878620846,0.0,-0.11320779996636254,0.0,0.8677504622970851,0.0,0.24496760651156713,0.0
mSAGEvf,250,0.9920248405732763,0.9026968467462725,4.624104672921341,1.0,6.5068018986941825,1.0,-0.03504198001125225,0.0,0.8794127001197508,0.0,1.71287419396557,0.0,-0.49430835246784,0.0,-0.07210142516808382,0.0,0.5910283971954975,0.0,-1.1018545472737475,0.0,0.6291643726353069,0.0
mSAGEvf,500,0.6293282467412379,0.9427652755691495,3.901050536715559,1.0,7.053388500632723,1.0,0.02918741345606435,0.0,0.4143219960266187,0.0,1.8553860238473359,0.0,-0.0614364307927886,0.0,-0.43015580560255634,0.0,0.8871664707967585,0.0,0.26509306957854584,0.0,0.3760337307327717,0.0
mSAGEvf,1000,0.5444605483923366,0.9467926118195458,3.8321518539781003,1.0,6.653923065457059,1.0,0.04244615392560824,0.0,-0.12319866837861149,0.0,1.8828322255975218,0.0,-0.3810132139646054,0.0,0.013518743268322808,0.0,0.39489424154311514,0.0,0.45067083124433793,0.0,0.02249778348888576,0.0
mSAGEvf,2000,0.25096008662030517,0.9771137169954673,3.5524278530459985,1.0,7.0151033664871045,1.0,0.25724452559484945,0.0,-0.20948025903392775,0.0,1.8800995871026256,0.0,0.05002242876855156,0.0,0.054502151964054946,0.0,0.18527789128038563,0.0,0.40362454366328215,0.0,0.08724438740165397,0.0
mSAGEvf,5000,0.13761875994832073,0.9859714517760721,3.1093707157131076,1.0,5.999678639067441,1.0,0.16320955407334736,0.0,0.09011025909051186,0.0,1.703875854503334,0.0,-0.06376935986023646,0.0,-0.0012288544072074359,0.0,-0.0720335866206483,0.0,-0.0748175633428545,0.0,0.0815863584833707,0.0
cSAGE,100,1.4488146562402318,0.8848935149346244,2.73488693593832,1.0,4.89788364846186,1.0,0.6000602732070331,0.0,0.5944471340273633,0.0,3.0109774679468115,0.0,-0.42947819714180396,0.0,-0.1430395429026036,0.0,0.46924616005192743,0.0,0.6935941901907556,0.0,0.27115239320819406,0.0
cSAGE,250,0.9920248405732763,0.9026968467462725,2.800416636284693,1.0,4.282782765731595,1.0,0.863759969625283,0.0,0.3470388188739016,0.0,0.9882486694028819,0.0,-0.0479748266473579,0.0,-0.055970627718963224,0.0,0.3735406199363183,0.0,0.2909246449315514,0.0,0.05068308585564784,0.0
cSAGE,500,0.6293282467412379,0.9427652755691495,2.6968362316230854,1.0,4.106488893609989,1.0,0.9127458528608643,0.0,0.4330454940962178,0.0,1.4797185158239292,0.0,0.13674702397762684,0.0,0.06216890746486196,0.0,0.34565341820436135,0.0,0.45084739411751684,0.0,0.06649325834764885,0.0
cSAGE,1000,0.5444605483923366,0.9467926118195458,2.675999802078209,1.0,3.7822194127628275,1.0,0.9743772027464729,0.0,0.27616716927870294,0.0,1.4611613438887292,0.0,0.10481662341616733,0.0,0.03759822739001311,0.0,0.322293880120774,0.0,0.2988936649496045,0.0,0.07529433157060081,0.0
cSAGE,2000,0.25096008662030517,0.9771137169954673,2.6513812856548578,1.0,4.152166626076712,1.0,0.8188012165150096,0.0,0.35193370133789015,0.0,1.8872738737462076,0.0,0.06519867494983422,0.0,0.04873495529018475,0.0,0.41702597712045025,0.0,0.4900808186302731,0.0,0.04417363501345742,0.0
cSAGE,5000,0.13761875994832073,0.9859714517760721,2.3581976934766713,1.0,3.6690342645215908,1.0,0.7571149397141932,0.0,0.3668389068301626,0.0,1.6632558466356826,0.0,0.09552128683231449,0.0,0.059605453565058156,0.0,0.47976030099865935,0.0,0.413883139116852,0.0,0.033263953248910336,0.0
mSAGE,100,1.4488146562402318,0.8848935149346244,2.868197874618313,1.0,6.701278031329692,1.0,-0.16827770351596694,0.0,0.0947081614826439,0.0,2.1912086980259047,0.0,-0.061535251149931296,0.0,0.030073911255700175,0.0,0.40722996694616,0.0,0.4190932561099756,0.0,0.2536064451566028,0.0
mSAGE,250,0.9920248405732763,0.9026968467462725,2.608022154654683,1.0,5.458320558727058,1.0,0.028918799195478188,0.0,0.05793775794387932,0.0,1.1917537614698732,0.0,-0.009786021014708155,0.0,-0.09395447155037413,0.0,0.3750230123373961,0.0,0.2894659391678464,0.0,-0.0017589665976557463,0.0
