method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),359275.204894386,0.9067519425431168,7016.00375696813,0.0,-1047.7839177504939,-6745.318462443829,-1090.724270790408,2474.441995732981,25491.42162349075,614682.7221866857,134087.42732255167,62154.72852571428,55962.84293217232
Sobol-CPI(100),359275.204894386,0.9067519425431168,13602.339663437053,1.0949956013424561e-09,3010.290015391754,-16241.03884070306,-6464.275933258318,1248.9440034060062,5911.853992669281,550495.9249555129,98985.41485667153,46101.19516189916,80258.62825776584
PFI,359275.204894386,0.9067519425431168,33304.79752831848,657.6958680213429,38270.208862475876,-21155.75712368911,4753.307466340717,5670.67273438815,73818.1146569642,1462722.035081465,275991.3000823024,168150.2713809011,3119498.192769966
CFI,359275.204894386,0.9067519425431168,9920.79830535542,0.0,1123.9240828567417,-16076.807518992457,-38141.28032427275,2122.753773948527,41249.81393548177,1259969.230440078,197106.60164254718,17945.640995474765,130135.66667199822
cSAGEvf,359275.204894386,0.9067519425431168,621670.5926117306,1337783.486267256,298205.469135446,89475.46307764668,-17155.856307948474,-66023.68215203937,526126.6319902726,1500396.7157623437,326116.6248599873,107925.58447947633,2480442.625934078
scSAGEj,359275.204894386,0.9067519425431168,12146.508118436963,0.0,2240.891921571805,-16542.014847327955,-5460.106524372357,1473.7683802279644,8595.746980365599,511883.9926746883,95892.33003332006,45435.159092342365,71701.51278162451
mSAGEvf,359275.204894386,0.9067519425431168,5868.493900331669,63612.813558204565,-219800.0594153544,-4463.508772459347,102713.2120313705,173463.15836769482,345326.1842152742,1512826.143414204,369971.9657192221,172864.6107117962,2371545.4920381466
cSAGE,359275.204894386,0.9067519425431168,212033.2100660755,732451.3149742145,143546.99090695503,-7704.10605583182,-6205.998998078242,-4.324696085164567,201816.54789470957,912358.6363589758,224882.6570748669,68640.55329790818,1121060.1833195246
mSAGE,359275.204894386,0.9067519425431168,67782.77492178725,13858.429759314991,-49671.163250204016,-4123.593772015199,-4061.5224435225314,5824.51601879169,137604.95496232124,1123981.5712672274,235983.31591986667,96106.07589484908,1978176.824959299
LOCO,359275.204894386,0.9067519425431168,3881.099827958795,-784.6293019609875,3863.408205225831,-25907.880406036624,8203.424153710948,-9694.223823673965,-9261.903876391938,66152.60975138162,66746.30698753789,45572.90117354889,28333.565130458097
LOCO-W,359275.204894386,0.9067519425431168,-38695.442305179095,-60075.068083603444,-46907.14482372291,29574.943283102337,51224.89554372236,-96805.89146025009,-134473.3935549732,16529.448668470188,56385.87691564133,23825.921650911467,83559.16882414899
LOCI,359275.204894386,0.9067519425431168,1335928.8372809826,1450910.8252994562,1408316.228459848,7046.227750823833,-7376.541961655486,9437.308155846316,558558.9905822505,1723106.6070677722,332222.8399123545,142032.6268717288,3203183.05989202
