method,n_samples,mse,r2,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9
Sobol-CPI(1),100,1.7443946736880782,0.8754652764789883,0.47132230713861956,1.0,2.406921986671942,1.0,-0.005414434246745925,0.0,0.0029947913862992115,0.0,0.339049963138888,0.0,-0.06791169768138894,0.0,-0.020376472613543584,0.0,-0.12811539757432566,0.0,0.04031167074201458,0.0,-0.050857808336511545,0.0
Sobol-CPI(1),250,1.068823361896208,0.8995707791346046,0.6665267866886216,1.0,1.9729162666415854,1.0,-0.007657540200083579,0.0,0.004423838808367386,0.0,0.7535742028246771,0.0,-0.007813492844793601,0.0,0.0005338571156265903,0.0,0.09339465093837995,0.0,0.12489584651242192,0.0,-0.0010169609280369363,0.0
Sobol-CPI(1),500,0.9305962515231924,0.9176399209657411,0.5101022011763643,1.0,1.6685208802196925,1.0,0.001273561348896446,0.0,2.0150605056779014e-05,0.0,1.21990117218192,0.0,0.008508849551294329,0.0,-0.008844889008720325,0.0,0.28428903601817906,0.0,0.1132144630426381,0.0,-0.0033440403310281974,0.0
Sobol-CPI(1),1000,0.4889111516225923,0.9537611129161593,0.586431059659911,1.0,1.8156224119907567,1.0,-0.004851371896820222,0.0,0.0008673576710634678,0.0,1.423938585150878,0.0,-0.02205095981063976,0.0,2.6353957113950388e-05,0.0,0.3193933520140332,0.0,0.3532810321372244,0.0,-0.0005883265084855871,0.0
Sobol-CPI(1),2000,0.21473400333225498,0.980629044646714,0.5614378025913621,1.0,1.7135882413255106,1.0,-0.0008816294224264637,0.0,-0.0007438683729796419,0.0,1.3559993767975373,0.0,-0.00010795943953119391,0.0,-0.0007690545361549866,0.0,0.30698820516481984,0.0,0.305129160701392,0.0,-0.00016533450234648694,0.0
Sobol-CPI(1),5000,0.13784252972529942,0.9872708359815616,0.6476730624702742,1.0,1.9222432703228676,1.0,0.0002728330926256711,0.0,-0.000681756165168787,0.0,1.3049319253762612,0.0,-4.730028969898714e-05,0.0,-4.8382138655087004e-05,0.0,0.36441182853700543,0.0,0.39480081177588805,0.0,-0.00018410807784995098,0.0
Sobol-CPI(100),100,1.7443946736880782,0.8754652764789883,0.7123022699445822,1.0,2.6841202506890256,1.0,0.009694029782111455,0.0,0.03688632692434634,0.0,0.4885973843698053,0.0,-0.1158572168505742,0.0,-0.03881229507115195,0.0,-0.08674666276223479,0.0,0.060676875343938466,0.0,-0.06943043521879612,0.0
Sobol-CPI(100),250,1.068823361896208,0.8995707791346046,0.41296127253257714,1.0,2.303876311473548,1.0,-0.011719079947071758,0.0,-0.015356092075215802,0.0,1.1653782446155638,0.0,-0.02574670010889438,0.0,-0.03099976032407354,0.0,0.15692202138409223,0.0,0.18745547020900888,0.0,0.025073378535187343,0.0
Sobol-CPI(100),500,0.9305962515231924,0.9176399209657411,0.437823006239173,1.0,1.6697029317024654,1.0,-0.0019355558093460661,0.0,-0.0069919281006138295,0.0,1.5677618173500396,0.0,0.009896974365448718,0.0,-0.001242296405291159,0.0,0.1862867387856645,0.0,0.18718791987402789,0.0,-6.460370908597226e-05,0.0
Sobol-CPI(100),1000,0.4889111516225923,0.9537611129161593,0.5644749926606614,1.0,1.752678723427785,1.0,-0.002294833472703715,0.0,0.00045604927121428,0.0,1.4940375866924738,0.0,-0.005673119468892853,0.0,-0.00024404050109534106,0.0,0.48076171219611014,0.0,0.3947835157345649,0.0,-0.007181421385229239,0.0
Sobol-CPI(100),2000,0.21473400333225498,0.980629044646714,0.574724024994045,1.0,1.8255867243456052,1.0,-0.0018656155945466395,0.0,-0.0014886966527406498,0.0,1.4325016159045265,0.0,-0.001159381907542306,0.0,-0.0013959917593951174,0.0,0.39837231807705353,0.0,0.3656683755452534,0.0,-0.0003642683110463755,0.0
Sobol-CPI(100),5000,0.13784252972529942,0.9872708359815616,0.6505683225186972,1.0,1.9254307082783322,1.0,0.00015128657667116152,0.0,-0.0007514077031324383,0.0,1.4635822917221646,0.0,-0.0006173156605527908,0.0,-7.686715225276292e-05,0.0,0.3884180376336278,0.0,0.43487897580547885,0.0,-0.00027456780951832317,0.0
PFI,100,1.7443946736880782,0.8754652764789883,2.6595953512132677,1.0,14.96336372396414,1.0,0.01876454705665287,0.0,-0.01998932600027503,0.0,1.1443540615558325,0.0,-0.08304136557561681,0.0,-0.0485108375555392,0.0,0.09285308997473685,0.0,0.20663058859648942,0.0,0.05362372312100394,0.0
PFI,250,1.068823361896208,0.8995707791346046,2.173757621085289,1.0,8.471118339118762,1.0,0.033153020717858306,0.0,-0.007230405504149662,0.0,1.2860408070859115,0.0,0.01001484642711814,0.0,-0.043803341587356215,0.0,0.4852930380784555,0.0,0.36583997349551045,0.0,0.06242401953811471,0.0
PFI,500,0.9305962515231924,0.9176399209657411,1.8717938439820583,1.0,9.100809308721866,1.0,-0.0031223732834309015,0.0,-0.0023340454156645096,0.0,2.879554102079434,0.0,0.014512542683276175,0.0,0.009269909412934152,0.0,0.4316387690190383,0.0,0.44716074979418485,0.0,0.02759336778590671,0.0
PFI,1000,0.4889111516225923,0.9537611129161593,1.7494373848590283,1.0,8.928681106412794,1.0,0.003998354109414015,0.0,0.0033784742397724443,0.0,3.4754621922902964,0.0,-0.015529301959830377,0.0,-0.006259381689800725,0.0,1.0808666458124985,0.0,0.9840770420137881,0.0,0.0010016041194487735,0.0
PFI,2000,0.21473400333225498,0.980629044646714,1.891985379777855,1.0,8.449077043457505,1.0,-0.00026927963596012905,0.0,-0.000500432723882116,0.0,3.606652328862531,0.0,0.0011218478997039039,0.0,-0.0008689883262118225,0.0,1.1213657566447184,0.0,1.2353251225958612,0.0,0.0035838894312010543,0.0
PFI,5000,0.13784252972529942,0.9872708359815616,1.9690820969298357,1.0,8.201028076686422,1.0,0.001623430988829333,0.0,-0.0003152982926675485,0.0,3.849902255118952,0.0,0.0007141172265142104,0.0,0.001071347402676226,0.0,1.4338759092049274,0.0,1.59958361726732,0.0,0.0008059035273486336,0.0
CFI,100,1.7443946736880782,0.8754652764789883,1.2219409586013026,1.0,3.225097730470448,1.0,-0.007919220726186005,0.0,0.08439796686884482,0.0,1.1320300776464498,0.0,-0.13152458597793615,0.0,-0.13890518328812476,0.0,-0.12541917397484603,0.0,0.017154095978977324,0.0,-0.08612992604243308,0.0
CFI,250,1.068823361896208,0.8995707791346046,1.0794845574747625,1.0,4.377206465163368,1.0,-0.016606981863718673,0.0,-0.022916517570810813,0.0,1.6780144607722376,0.0,-0.02185243542763815,0.0,-0.025155143751282694,0.0,0.3356217962085868,0.0,0.25892164762769254,0.0,0.008776953294848733,0.0
