method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),361229.1267352771,0.8916531306284995,16384.10388407021,0.0,-5244.2675819733995,1288.455454398063,4860.621508824872,1932.7609852653695,123418.39886538772,577761.8837576217,133809.55631921493,37795.77152372713,66630.37780527212
Sobol-CPI(100),361229.1267352771,0.8916531306284995,10254.794228710763,9.79732906464303e-10,-9489.657174531338,-5650.554006946697,-1152.08469424391,-213.91618881918637,31956.76181105658,540413.6510892875,154299.62483008794,11325.734092544655,23994.643879288666
PFI,361229.1267352771,0.8916531306284995,38165.80165554554,720.3221814082935,82449.91427095444,14471.777813404682,19683.810952548578,3425.4392197504058,31277.102304917647,1464908.0959730693,365777.74614286993,275434.39806731895,2554614.14985899
CFI,361229.1267352771,0.8916531306284995,7423.6468919377085,0.0,-561.1322159370757,-4147.466158661351,-10837.475896683172,-1694.1301299362094,151236.96983555442,1096649.855535891,373908.6958204204,87645.01156589162,119790.01769245276
cSAGEvf,361229.1267352771,0.8916531306284995,546509.2715119673,1322664.5223131608,428210.16286867857,-142254.01012887293,57339.34180849744,-104067.27122956188,193942.44463352812,1357657.3531543429,268331.5519535169,87223.94489728985,2237343.0819896627
scSAGEj,361229.1267352771,0.8916531306284995,8828.587213186722,0.0,-11013.184441467689,-5070.97732430289,-3973.800456208351,-136.26008063205518,39930.7304838798,566373.6394036345,177548.72376418073,12980.700024575228,17267.191421654366
mSAGEvf,361229.1267352771,0.8916531306284995,377598.0610016049,61517.18793718983,-179990.42064027674,-60662.81451975927,225584.79626752064,51901.9846766931,91868.42433577077,1253980.950992968,194249.79772600764,-174552.8531075907,2048293.9590045887
cSAGE,361229.1267352771,0.8916531306284995,218145.90972362395,631317.2405147915,122485.89457500693,-2557.484360511387,-10668.042302126243,-6610.902180196771,142315.00615672374,810468.5182625578,189889.85808720838,26380.04164448058,925245.5622431759
mSAGE,361229.1267352771,0.8916531306284995,118641.5160912423,203.88100357654776,-67082.32641196485,12477.736433554453,-1674.96936047672,353.45260975502987,87965.98369856193,951533.6510518859,195037.64162933422,54892.092922158685,1700941.2793959675
LOCO,361229.1267352771,0.8916531306284995,1015.8624733730103,2232.5264094982995,-8582.455005617521,-1659.684714686824,1241.984844327264,6623.8200604701415,-3886.952866732143,175029.45566713228,147124.08269274863,-127.23616430396214,34407.54073782073
LOCO-W,361229.1267352771,0.8916531306284995,84838.21060338615,-105397.47344661038,23270.96863443061,-8592.738873598524,-61581.37475574068,-106899.20591143217,141120.88311054037,29739.821422341247,247525.0531832362,-45474.5524477069,144413.30822644872
LOCI,361229.1267352771,0.8916531306284995,1021658.7430951772,1223893.2854001578,1259316.0926628856,32522.51100851223,-39570.195151382126,-5459.142001932953,248608.43704641797,1349643.7626780285,234225.94269769546,226566.62206975464,2561055.8199983514
