method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),427283.56928129256,0.8775354416529607,36151.6619215986,0.0,-747.8089174320339,2504.755398299312,6810.598172108817,596.0383229592117,21004.512532823108,333645.58904455777,76867.81051318024,54474.022855016956,34429.990620833356
Sobol-CPI(100),427283.56928129256,0.8775354416529607,47678.25402540839,-5.763134743907664e-10,-5382.192942853971,4797.294451383007,9582.24563162836,1335.2479452042528,12196.80946216945,308918.08951508044,115182.28386633628,43898.54791690538,53033.30310484882
PFI,427283.56928129256,0.8775354416529607,148653.73103248287,382719.0165086734,80784.00027806108,-951.4468438775511,32821.75977431965,343.1296545918449,77426.90341479587,887433.3338768706,201292.09943843546,33688.9987217685,869926.0829408162
CFI,427283.56928129256,0.8775354416529607,53613.17541479581,0.0,-9065.451851360558,4552.192611904757,3973.137335033913,-572.5406840135693,53945.36231360544,592683.3118544216,247163.42663843514,80151.90839642857,76755.3083714284
cSAGEvf,427283.56928129256,0.8775354416529607,997874.0208978634,1054316.9407159435,839055.3791731494,-28695.799621044196,113398.00657638814,-40837.77477585059,235845.54525189335,1421531.2532116708,31420.528236807324,109237.0428570211,2104881.3290105225
scSAGEj,427283.56928129256,0.8775354416529607,45935.4117814069,0.0,-2583.1170840649866,4220.4845217895345,11255.677205496526,1868.7191475665895,1215.5720589851844,267587.28887654963,119313.9514041021,46998.64188714279,59387.92574408686
mSAGEvf,427283.56928129256,0.8775354416529607,371822.84772053966,653757.77167885,259221.62280172485,-69345.15804930637,-122710.44470414054,64003.80053065623,82612.48962761089,1415106.8115163161,163701.84071595408,223396.06269295653,1618259.1855610264
cSAGE,427283.56928129256,0.8775354416529607,343754.78059550736,584125.7084086391,268598.4271529757,11958.725152570349,10597.387650672874,2126.248289672467,99388.59590656734,702670.8978769109,110561.99421084119,81607.38176567001,919132.8457120543
mSAGE,427283.56928129256,0.8775354416529607,268696.12074760353,449630.94133000844,192062.23901987076,6685.419216459906,6316.548797148292,7222.041513312042,78711.97120338815,895471.2132159543,80784.31778070057,78552.43931753308,1070538.0545908504
LOCO,427283.56928129256,0.8775354416529607,19099.428457653034,-15122.065070238197,-10229.825936054462,9332.442334013525,-133.49318265309557,10728.42221666663,12811.106828061223,137824.66468928562,95852.70498979586,42039.40910612233,10881.461524999933
LOCO-W,427283.56928129256,0.8775354416529607,-153589.1517711107,-44470.914019554264,-32799.53044280233,52111.79579417882,-40375.25937170843,48077.58703109831,49848.75320162607,16050.052773637533,152346.7399198566,39133.20475499021,-75728.703461955
LOCI,427283.56928129256,0.8775354416529607,1246730.5398043622,1043086.4847779078,1217679.0345174544,45982.270604196936,18699.37350006774,45377.714443307836,186374.975041945,1014347.1603821078,-1305019.963934836,-1501884.4594302997,2678873.501892598
