method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),477381.65822882537,0.862428420394392,33604.3987016326,0.0,310.7154859704606,1516.3599058312539,8114.410627987061,2778.7238699956797,22154.56208355038,460533.1912963807,99802.73150349237,29511.2798681203,55087.74420867974
Sobol-CPI(100),477381.65822882537,0.862428420394392,22245.99179961087,-6.339448218298431e-10,-742.9933930943733,1047.9793325150708,8308.841219427535,4657.200317252669,37220.39976735671,408342.12528451346,95316.43555880332,58486.87834112535,60391.73239864298
PFI,477381.65822882537,0.862428420394392,112743.23316099745,268847.3797659574,63089.69832445885,4536.771946391673,17046.07485217339,5027.409858395229,56653.85044959182,1203328.4767785342,254507.59933050672,91192.77056175383,1070049.724296563
CFI,477381.65822882537,0.862428420394392,25812.136388887302,0.0,1531.6503048753948,-42.07180612452794,17042.69701277546,7773.510575375345,75850.20933127223,825149.3209071506,141886.90448977816,50336.15624166065,103153.88230301935
cSAGEvf,477381.65822882537,0.862428420394392,673717.3732391405,820984.2682014485,411759.92095289985,34050.93805610342,48276.40302175982,186760.86119000847,260502.6499832999,1105156.9563435125,72722.63701131986,350293.838491634,1682802.4867926973
scSAGEj,477381.65822882537,0.862428420394392,27218.899668567,0.0,-440.5947105221567,-25.945632962393574,6468.704201986489,3544.059318974265,46109.89740997634,404526.79535064724,87900.0546708089,63630.39454949874,61938.80968509341
mSAGEvf,477381.65822882537,0.862428420394392,303284.19928042404,562688.9204252926,220093.16868277686,257775.5603271336,219684.191547676,55662.14961095899,100938.1375975986,1091931.5357399206,185392.68668453395,-55977.96930611832,1384776.8563931664
cSAGE,477381.65822882537,0.862428420394392,255199.24169777322,564231.7324565247,217852.79553041764,2554.1662973340335,26239.047364410733,13912.116093274193,137404.8850835154,739270.6943771867,122269.34651183769,93669.39919983469,888624.5410640927
mSAGE,477381.65822882537,0.862428420394392,221702.0816386162,402206.4124195923,175832.80422111298,7392.074581811972,24918.93245321075,13657.75350868511,93795.76257543232,858856.2953777718,120402.73048283762,79853.98640032118,1062927.6480146293
LOCO,477381.65822882537,0.862428420394392,-16552.599222414196,6650.81111967843,-1401.307236802415,-13742.712753701722,17227.95801914524,-5.0344285912578925,46545.097517339804,117597.20004960318,61946.53757167753,18240.310806892463,28520.580106798792
LOCO-W,477381.65822882537,0.862428420394392,2039.0815034956563,102869.07969550912,-185598.32469038002,147514.94482477204,-42217.307206467536,-24873.184785069276,20016.807445427807,204689.9571494834,32249.059473192243,-53036.72548423016,43676.36498432919
LOCI,477381.65822882537,0.862428420394392,690593.9032179755,816752.0669021802,861664.001905763,51009.76952737803,16256.185393018648,14741.38139437791,197393.0826308052,1100851.6387132164,-305643.0614748327,-64277.649936102796,2531581.9448762094
