method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),445990.70798308216,0.8711240829230056,665.3570879024046,0.0,-947.2712094113522,1349.8956905774248,17003.75808937862,5006.467045379628,53505.71692067647,764476.1509931787,129768.10736747028,44583.47712536121,47351.37660671049
Sobol-CPI(100),445990.70798308216,0.8711240829230056,-1136.6958267124032,-6.339448218298431e-10,447.9472563480428,-4928.371000715582,16913.420767361,-107.68096183898102,28037.148100454568,688009.4003585957,112193.22855735214,286.6555322892964,51898.35050196829
PFI,445990.70798308216,0.8711240829230056,43171.66415508313,-57.48763974866597,148380.50632234698,-2263.895234669035,9657.164212673495,14219.717827578657,142177.858859865,1474500.3559263446,496511.24391709134,102589.15783456666,2143426.9145458727
CFI,445990.70798308216,0.8711240829230056,967.818347698776,0.0,599.2714625233202,-4701.443426588783,19586.563600000867,-1743.1423689778894,52919.41801700613,1293637.8311040904,221873.50979876274,-7014.510973092052,81349.20078149473
cSAGEvf,445990.70798308216,0.8711240829230056,665151.0829072478,613711.988256292,514511.197234599,198287.66053344542,-130190.37506811509,74670.61280290782,183743.76239218377,1802029.4057390585,-85026.33085422916,257862.17136587715,2020363.4221742977
scSAGEj,445990.70798308216,0.8711240829230056,-3344.6573574906797,0.0,272.1994948015199,-3536.4364233479137,15672.237708447035,-1393.009889813722,31637.80230375577,724399.528643538,119038.50703831973,7489.314115777903,60153.69465720846
mSAGEvf,445990.70798308216,0.8711240829230056,214562.27120321523,-128244.86859710235,-616080.6925828396,-136460.04008402582,44404.28379146848,-25745.00703621749,128334.72546168372,1530938.25962658,56778.32576129306,179525.02354035387,1919776.5141364078
cSAGE,445990.70798308216,0.8711240829230056,223796.5029065375,471208.2490553594,165396.2026559735,9981.688515592274,34279.282388609354,13927.253580923229,68676.45021389688,1021768.4388058899,147241.78786615146,56362.75363276116,894680.9428456652
mSAGE,445990.70798308216,0.8711240829230056,106166.12510072539,-217.22708915667002,-160930.46605836521,-348.1877171771419,33774.72571829909,5058.797062077213,71641.29503501486,1236286.4155911426,141970.96319035828,87112.08363222527,1585684.0399256572
LOCO,445990.70798308216,0.8711240829230056,-16725.7413721676,-5421.643707959098,-7345.75564540294,-1342.8604516406194,11967.869910740235,-2839.2824509240454,45131.15983403125,150437.73058876325,39059.93006005476,5208.738627834653,75388.18070859497
LOCO-W,445990.70798308216,0.8711240829230056,125238.32154239912,-73197.38863437469,-22625.40551857109,-3180.784604231145,34884.69605114908,18631.894707127976,26816.838945995012,44435.1954702845,103154.97807620828,48913.601342565,18965.80113372403
LOCI,445990.70798308216,0.8711240829230056,1093534.1469337847,748173.7875711159,1408604.8411038374,9777.177152846474,15766.092916798778,4554.4382589273155,127629.05230462691,1711957.2840160218,137826.285666415,182640.7615831052,2611669.592815142
