method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),386875.8446730177,0.8984873692253532,7151.758087359718,0.0,4490.625549801771,1976.0962217526976,18561.15009782894,-1078.8982834914932,66901.89322620473,685307.9999777976,140048.90081027613,57363.71174542766,50773.23945417613
Sobol-CPI(100),386875.8446730177,0.8984873692253532,13648.792708422736,-9.221015590252262e-10,23.74392498035611,3368.9372164908436,33941.362445935025,734.2156132128168,124631.88282699407,709372.3942971654,72975.00378064711,43983.365885630636,74979.76986269545
PFI,386875.8446730177,0.8984873692253532,31978.002775538655,182.03920376929455,58230.84513639578,3548.008660392894,57298.40434367739,15518.90725339111,67597.16433890315,1752078.6669140004,316382.7167204263,143929.5287423046,2831384.405620587
CFI,386875.8446730177,0.8984873692253532,12327.604552521952,0.0,3081.864203780482,379.66255228198133,48492.617810281634,4627.921670019685,105030.78518833756,1320479.658563835,129808.61456102761,101832.95064021484,133223.26549569378
cSAGEvf,386875.8446730177,0.8984873692253532,528627.9813471651,1704034.0400376804,35547.616364585236,-183670.44298038492,-266328.624766869,-121392.04122382215,105165.50496166293,1459835.5961090284,-225133.15126914438,21515.03924707556,2766947.4815188097
scSAGEj,386875.8446730177,0.8984873692253532,15554.592487826068,0.0,-998.6568265755195,2320.3053387693362,37383.775759083335,-417.0935868617962,101763.58827424707,654455.470216169,101540.38141662045,54844.2224684112,66546.17944344471
mSAGEvf,386875.8446730177,0.8984873692253532,261104.85852941035,43407.59720570175,-221739.49221898988,-27049.645569722168,-47433.17549926462,138071.01533313887,10169.809015514795,1523499.5359711312,60635.418416727334,46538.255260401405,2584288.826341292
cSAGE,386875.8446730177,0.8984873692253532,210162.26967514583,960963.8785586456,99686.29116229643,-12682.31551295193,11191.01900600364,-31675.8855224937,167508.7457865552,970101.2842815599,49645.442782287624,73025.491303788,1251075.3412920006
mSAGE,386875.8446730177,0.8984873692253532,123756.73276730717,512.0624445727132,-112902.5342365468,10893.291661716838,37905.34634034828,-6827.579900824393,58126.84846595267,1180044.590315414,86289.70100672626,102715.94638474661,2267040.2415645444
LOCO,386875.8446730177,0.8984873692253532,-20995.591306247108,424.05360818840563,-24941.998359330464,3483.6806911148014,41785.46891566593,-11369.91794531513,30149.19519168453,129908.12742012768,22467.743037606822,51571.04256871657,27313.603134614998
LOCO-W,386875.8446730177,0.8984873692253532,-21515.969138177905,21221.644687172564,73587.04934089264,-10101.745410678586,153187.88945557404,15036.653692547487,-15259.153386912029,17598.582320546193,118143.93188826756,59652.026354264504,3628.141064546082
LOCI,386875.8446730177,0.8984873692253532,1185487.8994482514,1737533.8355833204,1402055.044678756,27964.583010266535,-102564.9042700748,-85182.57433073921,161380.15904103825,1609928.47166791,-29425.3018177771,127402.38047743635,3391036.7338946024
