method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),396090.06578027207,0.8928294933126322,25506.197639795922,0.0,7723.039427891141,1102.4171408163675,9546.120837414986,411.90831326533225,22746.644975170086,637996.0228659865,105868.95746938777,35718.30898537423,26276.3583717687
Sobol-CPI(100),396090.06578027207,0.8928294933126322,40884.37637356583,4.610507795126131e-10,4551.402433805333,-1101.228252174575,13813.989781295433,4597.355303026697,26656.343907723258,376321.7904840056,119120.71755837614,34292.5991638654,42916.35562178609
PFI,396090.06578027207,0.8928294933126322,262671.5820619048,450486.58643469395,63862.57016326539,-1461.6875142857316,12569.608320408268,18156.143635374086,193649.71539251698,1255072.4178299322,227793.32376258512,127653.97901360551,932440.4535428567
CFI,396090.06578027207,0.8928294933126322,60695.1477571429,0.0,9225.828144897998,-1576.2378666666336,21830.472540136077,8414.060379591829,57612.99487278918,780600.2347068028,128289.1325204083,90362.84666938789,41142.6524557824
cSAGEvf,396090.06578027207,0.8928294933126322,839266.7542772242,1183732.8635976566,596732.6373552587,-54760.01051609591,42456.65154208848,65819.2848666897,361300.44262287626,1343205.7225274253,73755.58353414666,10833.681474483572,1997524.7027944145
scSAGEj,396090.06578027207,0.8928294933126322,47565.58101754758,0.0,4743.931997365784,-1385.82696004858,16353.624753428274,4186.274743728165,33022.819764638436,359413.12347216817,126413.23183900818,34561.72671102511,47870.944237835065
mSAGEvf,396090.06578027207,0.8928294933126322,465397.1903237169,844126.6839115638,303020.2107043136,139442.13533336855,43348.187944382895,-17071.723490754142,188504.39068554156,1337764.7727124048,148009.33073447784,195005.3692115019,1560488.2766744252
cSAGE,396090.06578027207,0.8928294933126322,300618.98886750697,677173.7991453543,225847.6950431047,2841.7631953162936,11750.375281221113,7108.893464817234,177745.65195393114,764252.487552064,186221.19361156345,84584.99052449924,959130.5224173701
mSAGE,396090.06578027207,0.8928294933126322,257217.99218360992,520271.66411822865,183703.30085934355,6049.623672458239,17713.687411007784,10185.874959974375,141714.34647912826,978088.2910493063,175474.4995634263,71946.21974453804,1036424.2273453344
LOCO,396090.06578027207,0.8928294933126322,46105.05281428591,-15765.298602040799,-8352.503056462621,2809.983455102134,8465.375274830032,3667.5319795918767,49161.15016938781,2457.619302040781,81714.87995578238,14852.728899319773,1780.388819727872
LOCO-W,396090.06578027207,0.8928294933126322,23643.17362196309,12587.205446250835,-757.9079595635117,-41582.740792492936,14590.417848220064,-53852.24945990082,-28524.762601111353,28131.781486953965,242339.70544609305,63100.27569187697,4088.842025946933
LOCI,396090.06578027207,0.8928294933126322,1347743.5247611976,1204521.8714520428,1293659.485741701,46772.62797891861,-41730.1170064318,35009.033296350855,398396.4361775392,940953.9098277749,-1892585.4714676873,-306689.2204013197,2917908.8340465105
