method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),366219.3616028912,0.9054473829769745,35032.61765374147,0.0,3810.747134693869,4.499335629225243,4030.926705782331,1653.3941181972623,31221.651940136042,302544.034739711,59060.29682244896,5905.242797789106,33448.78333503401
Sobol-CPI(100),366219.3616028912,0.9054473829769745,65735.38750043066,-4.610507795126131e-10,2623.243101127734,-687.7329951024263,5822.437148335295,-1535.7105888735207,25277.149461528996,438566.2004499926,91829.2343402059,-1355.6592235137077,36195.75684065971
PFI,366219.3616028912,0.9054473829769745,286344.55782329926,456775.8409181973,71681.83422857139,7796.027266326535,22986.284869387804,-7336.839375170122,101290.41705493204,976361.1315646261,156125.70560527203,30874.244441326595,793843.1801389453
CFI,366219.3616028912,0.9054473829769745,84621.01730136055,0.0,4222.294094047684,5520.893968707416,-730.2935610544519,2612.497776190401,72170.6505091837,822956.4698897959,150778.1194234693,5116.642439625808,54769.69279642857
cSAGEvf,366219.3616028912,0.9054473829769745,1136795.7557666544,1056660.3940518703,968069.6532249666,206319.01433803514,135836.079021635,189231.75457873568,420013.61877168017,1552062.992466961,328463.18020865927,332509.26705552964,2071460.956951379
scSAGEj,366219.3616028912,0.9054473829769745,66222.34099801787,0.0,1781.9212371069007,-804.1776342424564,6031.1530268588685,-1096.0237328577787,28368.34965281107,419963.7260448265,91618.49821913877,152.15635386994109,34486.854477595596
mSAGEvf,366219.3616028912,0.9054473829769745,795772.951721529,794100.7224797243,562640.6194081376,-227734.15678112442,340113.36673217965,-9472.526561794337,-151567.91888734186,1485791.0391651546,350595.39938608324,90739.14633867238,1623116.1982676927
cSAGE,366219.3616028912,0.9054473829769745,426033.6285243621,600747.5861154952,318149.4174551901,2019.3026735674532,15666.628823218347,3192.7897675999516,174345.6077530037,837105.1174912729,186914.912121416,66485.3165298758,942405.0235647366
mSAGE,366219.3616028912,0.9054473829769745,371468.7824525268,532249.3959825913,178505.69049986504,620.5199544372135,15249.067991133827,296.0130693775426,125786.547093176,1044594.8215289883,188658.99015866878,55496.58305161235,1059421.139793927
LOCO,366219.3616028912,0.9054473829769745,-4415.888675170019,4847.447035033954,-10118.202803571476,-3289.6202746598283,5001.482421258523,-15407.458767176897,16550.4312078231,116315.4797112245,78867.24611020408,-21002.258671598684,18811.7144346938
LOCO-W,366219.3616028912,0.9054473829769745,17013.212449744864,77916.60583883102,-78741.99139728602,-42305.837629658985,87634.99041987532,-9165.508323404161,88074.072047063,58629.275932454024,171852.2396051991,12773.207103041634,72848.9229633347
LOCI,366219.3616028912,0.9054473829769745,1529853.4260728732,1013688.6061563645,1744615.3538894895,17452.792977016885,-58014.06193617312,-3615.444895485416,520830.9967435971,1044278.1852124096,-1083609.18537782,-1332073.5276063788,3229817.7611223217
