method,n_samples,mse,r2,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9
Sobol-CPI(1),100,2.092997173950969,0.8415816782593734,0.10561524750866136,1.0,3.5170961994685186,1.0,0.020869954086534026,0.0,0.009215463747012542,0.0,1.0800124557196435,0.0,0.003833213324385465,0.0,-0.010734898600122111,0.0,0.16953499071968015,0.0,0.05120897976663308,0.0,0.007603121195134621,0.0
Sobol-CPI(1),250,1.2691307543360695,0.876184514075814,0.5739067836808457,1.0,1.456335372349614,1.0,-0.05694744220835446,0.0,0.04330792963662511,0.0,1.0577126367740908,0.0,0.005633910116282226,0.0,-0.018198387859545306,0.0,0.13470590184352704,0.0,0.33588307366303305,0.0,-0.02835600762450441,0.0
Sobol-CPI(1),500,0.7136107946415744,0.9382111982708717,0.4476703686973713,1.0,2.1385054705206192,1.0,-0.0008647700272331194,0.0,0.002724193177743639,0.0,1.0741067418215893,0.0,-0.001327768263196416,0.0,0.009628893855890497,0.0,0.13225905939461774,0.0,0.24518456102367003,0.0,-0.011235262308632643,0.0
Sobol-CPI(1),1000,0.3272350679570287,0.9693950521737954,0.5309658005482714,1.0,1.554851201719898,1.0,0.005804887839228834,0.0,0.0024547891121198817,0.0,0.9920869086205435,0.0,0.0026400133575086027,0.0,-0.0028515242217542203,0.0,0.28526301144625443,0.0,0.2905811326955612,0.0,0.001410201638426617,0.0
Sobol-CPI(1),2000,0.22821403644117996,0.979338203256685,0.6204132727613755,1.0,1.9340435035415287,1.0,-0.002821794080494572,0.0,0.0016655927600621456,0.0,1.1326009656892682,0.0,0.0010355469596612238,0.0,-0.0020370782721833985,0.0,0.3970280747641657,0.0,0.3378721287584819,0.0,0.0011107653581182708,0.0
Sobol-CPI(1),5000,0.16027469974706335,0.9857760456576996,0.6707688920799343,1.0,2.1134915906336524,1.0,-0.00017991553365492852,0.0,0.0003833559440999945,0.0,1.2834621430123656,0.0,-7.895440795821496e-05,0.0,-0.0008822139507153187,0.0,0.3604019149491058,0.0,0.394137573377431,0.0,-1.735401773865497e-05,0.0
Sobol-CPI(100),100,2.092997173950969,0.8415816782593734,-0.05351519974420239,1.0,3.388990544251894,1.0,-0.060279518431917686,0.0,0.002858884264203966,0.0,1.165617802448857,0.0,0.012565971151769478,0.0,-0.0012702956077288046,0.0,0.1971868016244466,0.0,0.10214821281377852,0.0,0.03849003448040812,0.0
Sobol-CPI(100),250,1.2691307543360695,0.876184514075814,0.35725949580675087,1.0,1.9036646774936,1.0,-0.07659626899259098,0.0,0.014035918630895806,0.0,0.9675136030548402,0.0,0.01419499618503286,0.0,0.0011745847468139419,0.0,0.19868772014662256,0.0,0.34362570727811204,0.0,-0.036220504342002934,0.0
Sobol-CPI(100),500,0.7136107946415744,0.9382111982708717,0.5345884118305644,1.0,1.8824433681720238,1.0,2.896710804479389e-05,0.0,0.0057869319028563465,0.0,1.1724297267688424,0.0,-0.0025257578937910464,0.0,-0.0034019487295394997,0.0,0.25127718190532855,0.0,0.3127296072259388,0.0,-0.005973430076555818,0.0
Sobol-CPI(100),1000,0.3272350679570287,0.9693950521737954,0.5339684548324581,1.0,2.089102971292708,1.0,0.004158483152990479,0.0,0.0011936682078632368,0.0,1.2301536239766528,0.0,0.002364378038075785,0.0,-0.003923031008545522,0.0,0.32214426683144964,0.0,0.37385424071839524,0.0,-0.002997426238676605,0.0
Sobol-CPI(100),2000,0.22821403644117996,0.979338203256685,0.5245462521376624,1.0,2.003781567164716,1.0,-0.006381147204699773,0.0,0.0013910732956905656,0.0,1.210651802010465,0.0,0.001652604647541613,0.0,-0.003236583388111552,0.0,0.4200182830472151,0.0,0.38934502871253707,0.0,-0.0017820154839276513,0.0
Sobol-CPI(100),5000,0.16027469974706335,0.9857760456576996,0.6766209997658654,1.0,2.0622499330392157,1.0,-0.0006252853915352939,0.0,-0.00045013813618667174,0.0,1.3557098386152118,0.0,-0.000322180493352622,0.0,-0.0007499461341465225,0.0,0.3714348029990949,0.0,0.46353733425782856,0.0,-0.00021302887675935227,0.0
PFI,100,2.092997173950969,0.8415816782593734,1.50254561362248,1.0,8.524865805138035,1.0,0.06680671574489816,0.0,0.17667567840013065,0.0,2.1198533627962255,0.0,-0.02135730204616859,0.0,0.1424899028691975,0.0,0.6027981204813648,0.0,0.34217428997872457,0.0,0.00859545626874425,0.0
PFI,250,1.2691307543360695,0.876184514075814,1.389929955268267,1.0,8.594738995424818,1.0,-0.12084185534788827,0.0,0.04580071004498487,0.0,2.453451233895728,0.0,-0.011055114873072869,0.0,0.05167025928083113,0.0,0.26088306931612415,0.0,0.7986170151906238,0.0,-0.005762787861749885,0.0
PFI,500,0.7136107946415744,0.9382111982708717,1.2411524678276198,1.0,9.089961966997706,1.0,0.022024351399183906,0.0,0.019701003189073196,0.0,2.811293595376223,0.0,-0.009950241372922886,0.0,-0.01066301117458368,0.0,0.5127556903170931,0.0,0.9199196438149154,0.0,0.0028759172661685373,0.0
PFI,1000,0.3272350679570287,0.9693950521737954,1.6858759267547572,1.0,7.7000015076413035,1.0,0.0022395416789733336,0.0,-0.00036261571230467027,0.0,2.9723917550784904,0.0,-0.0015434229381148246,0.0,8.383650812182619e-05,0.0,0.9215182943918048,0.0,1.097468561648991,0.0,0.010047153970653255,0.0
PFI,2000,0.22821403644117996,0.979338203256685,1.8112257800929201,1.0,7.7368545139200675,1.0,-0.0076936828278074965,0.0,0.0028932084798956037,0.0,3.2723728776117205,0.0,0.0023115182634103615,0.0,0.0038732407597919516,0.0,1.487760271492592,0.0,1.3134973727892374,0.0,0.002166110474528915,0.0
PFI,5000,0.16027469974706335,0.9857760456576996,1.8615320993443116,1.0,8.071895408684156,1.0,6.817863611674468e-05,0.0,-0.0023116957404090976,0.0,3.796896795431689,0.0,-0.00035825684421902926,0.0,2.4317463679646156e-06,0.0,1.4330199466891371,0.0,1.7427575015520014,0.0,0.0007077368104475568,0.0
CFI,100,2.092997173950969,0.8415816782593734,0.2855991124644799,1.0,5.527729896246116,1.0,0.08300798884142857,0.0,-0.072045563451133,0.0,1.3046464002693599,0.0,0.09501581078229604,0.0,0.0026971008968907917,0.0,0.1706030996107044,0.0,0.03363860631898685,0.0,0.06205220554025237,0.0
CFI,250,1.2691307543360695,0.876184514075814,0.7011233435110316,1.0,3.822207085330718,1.0,-0.07403265864063657,0.0,0.023358201085939223,0.0,1.277439570930423,0.0,0.021028411754419052,0.0,0.021160105856182776,0.0,0.2779790508995412,0.0,0.519137710762938,0.0,-0.025148435490152332,0.0
CFI,500,0.7136107946415744,0.9382111982708717,1.0561125594000704,1.0,3.9114488584168288,1.0,0.0032956606369333175,0.0,0.0066894545713132025,0.0,2.6933159433319944,0.0,0.0010640017931052848,0.0,0.07882895727550332,0.0,0.3960176154090045,0.0,0.3619839851636484,0.0,-0.003421973632561026,0.0
