method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),383404.57482724305,0.8910516105645612,4266.393179664068,0.0,-1455.9503354151966,720.4104266558716,7249.283961644687,2147.574353361677,50412.80151837194,574438.1805033247,92189.28662463519,39088.136173434206,91170.0793641877
Sobol-CPI(100),383404.57482724305,0.8910516105645612,10913.40305472391,-5.763134743907664e-10,559.2892072889101,-1387.942235360307,10628.208499021268,2736.842777265932,19604.382458133485,478595.5677881782,130138.02545088272,45729.309001495014,68663.0748192008
PFI,383404.57482724305,0.8910516105645612,13103.337765029282,42.34475036774529,30200.426479303806,2758.3157822191715,37119.58045833296,2528.8650607527234,36791.71251075965,1311717.8342852017,436472.76523871097,222235.60399776377,2710797.986972193
CFI,383404.57482724305,0.8910516105645612,15028.08278888173,0.0,-2160.2366639710963,1688.5117892774288,27195.641305370315,2928.7515775769134,108483.57580501388,1355804.6346502902,267778.1038792034,120444.56753967302,118052.37430748407
cSAGEvf,383404.57482724305,0.8910516105645612,450227.1649633995,1216821.0249363873,161304.5717754988,-2352.7154093999416,122100.7878647251,-29655.25791276712,92427.33594528772,1287142.2024978525,342760.94964332925,23161.718015398365,1930463.847019481
scSAGEj,383404.57482724305,0.8910516105645612,13150.134702550771,0.0,1301.0138110421249,-2053.185005810228,12592.077017473697,2312.868453234434,8859.438010923797,460876.4280714334,152090.9823705884,39899.066919994424,69757.69850797864
mSAGEvf,383404.57482724305,0.8910516105645612,201388.23671257542,28980.953201927245,-60875.779896627646,-4905.293415969703,94209.85161217442,-85261.77395294001,194756.67628696235,1247319.22939535,-31470.48613064503,96736.40207164316,2261234.6286362396
cSAGE,383404.57482724305,0.8910516105645612,252281.47726969767,658059.6035885478,66597.11991861346,5582.646755854213,27909.59275544389,5309.157763648354,127332.44462632683,850454.4977240127,169352.2427542381,59674.70132803662,984065.507479537
mSAGE,383404.57482724305,0.8910516105645612,80772.90040380368,1109.962955702176,-5498.258102845769,4567.313693566415,32501.34233754315,7989.299731934314,55528.77724469094,1021596.0866947387,188998.80946720985,79587.80106585036,1737923.9943698957
LOCO,383404.57482724305,0.8910516105645612,5081.18400991254,-7438.093279214809,-17316.80773161695,-9941.035964896437,8052.6147309727385,-4852.987687001878,8053.867748874996,78392.51541057922,4654.1070754449465,11890.504014616017,12453.925979096384
LOCO-W,383404.57482724305,0.8910516105645612,-23047.408517481355,-1529.6963125616078,-14425.408633801138,-34262.992747847646,19115.53947034731,117304.01233358307,-22889.840600692434,4665.458027640155,-18548.046069012868,83396.83132398111,56127.415787567305
LOCI,383404.57482724305,0.8910516105645612,1108862.8477207455,1188835.8377730409,1255564.053300784,20455.597824602854,-7082.467427287251,25283.22384754289,294255.7634582273,1378569.7982591288,175622.19251672132,55976.95631212555,2813054.905231714
