method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),296293.75585765304,0.9131248229616833,12366.906221088459,0.0,959.4360107993416,448.5964948129549,4741.067071258527,1241.10341981292,43688.54896743197,430638.4954940475,81114.61024744902,13095.543561734667,32026.682155102055
Sobol-CPI(100),296293.75585765304,0.9131248229616833,-3251.2247466634367,-1.1526269487815328e-10,-498.2867903749823,1876.0773656960107,11215.756248113858,-94.73460946217097,61917.01023902751,379765.13835647545,61213.450692799735,27941.41593179648,32589.066517103976
PFI,296293.75585765304,0.9131248229616833,156995.981387585,408254.2777137756,122460.08903146256,5995.061169217748,16479.495553401357,-1118.5234042517259,73312.58218537417,1136262.8232537415,181209.03459914983,82532.87457840133,1450328.156607483
CFI,296293.75585765304,0.9131248229616833,39066.33662704093,0.0,3881.7155372449783,236.97595119051402,30477.749738265356,-3288.5030156462453,115531.05835969391,745065.7809760205,107992.902177551,24205.23907074833,35479.200911564636
cSAGEvf,296293.75585765304,0.9131248229616833,684360.9053805904,1391318.255656382,793917.7500719926,-32961.159399073105,68777.10240241047,-95605.98867700156,379312.20074229594,1257186.9707084647,42685.94270699937,128788.10315037612,2260219.575372205
scSAGEj,296293.75585765304,0.9131248229616833,-4604.471639707859,0.0,162.98048395343358,149.33181290567154,15877.395209872573,-1401.8558571132598,64549.65817523411,402181.9515032188,55501.22547656909,24024.208624218183,27460.70436977665
mSAGEvf,296293.75585765304,0.9131248229616833,328312.7995631248,661349.6592805376,211611.12148267915,125840.43446704233,-13425.477154895663,249346.01620884705,238346.50722528715,1371590.1862973035,270715.3043558877,1031.5340519025922,1773452.5584227876
cSAGE,296293.75585765304,0.9131248229616833,244920.82359427362,660287.8828045576,290836.47481229214,-194.79955938177926,13480.365617046467,2907.7104666361593,179090.7730182416,699343.8548739558,101377.93619871481,64768.075183389636,958978.3388518183
mSAGE,296293.75585765304,0.9131248229616833,254981.10559107625,471046.43896285,180653.9571588542,4179.874885347023,19312.5334619581,5194.532333845511,103205.32390151729,864780.3981042607,115350.07446947564,70104.114639625,1124756.4638700138
LOCO,296293.75585765304,0.9131248229616833,-7328.824052210839,-15815.756440476165,-13662.006428911583,-9693.923512244888,18096.868527040817,-3652.615171088488,25887.092840476194,156568.036975,32620.67886921775,13420.975111224514,12111.148157483025
LOCO-W,296293.75585765304,0.9131248229616833,33018.992091747765,64878.187955721645,-161667.55596450102,60942.60922999771,58503.67837185669,184002.66006672735,-2663.7389224284393,184633.57407251766,74896.8797636382,23408.391437758117,84290.2749251499
LOCI,296293.75585765304,0.9131248229616833,1055738.0110699642,1198633.5475307386,1383925.1736858336,41965.369705760386,4864.102096264251,1932.927492633462,383826.73933263635,919877.063516811,-1450658.6595732127,-1615379.5258668526,2497408.6626742077
