method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),398641.08635938755,0.9012183592403286,4765.7506422958395,0.0,-4436.195304578054,5957.740572725219,8836.773731870664,6796.919090498501,39823.36152535712,600196.9047127325,75984.19745363688,108569.3242623276,36428.7514634846
Sobol-CPI(100),398641.08635938755,0.9012183592403286,7847.022048289436,1.0373642539033796e-09,-5146.314031644932,128.45667231520224,4901.436640171387,3939.1244225837936,-1657.983609071142,667205.371972775,137347.86066790717,141270.3415258115,35971.52281597708
PFI,398641.08635938755,0.9012183592403286,77539.19049344602,-293.3313702858868,66847.50923631346,2302.9739156987052,22172.963335267035,27606.402761007543,135510.3973917949,1816052.395213995,412457.8986036048,202608.4388408551,2476425.6255546953
CFI,398641.08635938755,0.9012183592403286,582.9992963513359,0.0,1309.918813634722,2656.277660003223,38599.281025975535,-5136.135414807068,91765.4252160766,962557.8770107781,325423.9125015084,211636.9602216896,50462.81539987598
cSAGEvf,398641.08635938755,0.9012183592403286,783945.7736031106,1136377.278277765,591676.5621258989,-59897.79332103674,157182.849479991,-20241.6457825806,181172.27470110543,2062675.9177126484,368099.8926190161,451445.01313071,2459297.0560161783
scSAGEj,398641.08635938755,0.9012183592403286,7862.447739487862,0.0,-5154.342233775416,2320.0400404796237,8093.610850606928,1654.139481479302,-15984.006440962143,720746.9890030376,138332.17077877134,149343.4562012187,33673.281165217864
mSAGEvf,398641.08635938755,0.9012183592403286,483064.56662152655,322373.5883647604,-332873.6322739171,-3491.335597321391,-138567.77660986874,50294.423885850236,370450.95332355006,1738562.7410692628,183538.20386645524,87024.03365562623,2343111.3232798893
cSAGE,398641.08635938755,0.9012183592403286,264048.5343952509,577385.4579104225,199626.56490896494,19222.642594098063,23668.455493419206,7110.270480066503,170430.42803177313,1146466.7927586872,227130.29088074956,197275.17867179925,980779.9898954527
mSAGE,398641.08635938755,0.9012183592403286,143611.24167974744,-663.4925039349315,-158725.2528944329,21246.577649354917,15258.251461459302,28739.100205056413,149440.31873735416,1406433.0508122302,210738.2873439578,167769.96585138649,1828571.0630098816
LOCO,398641.08635938755,0.9012183592403286,-10134.28287514631,-216.581646201259,7383.272916005226,-24656.004333409073,3294.4805073221214,-3780.382388644677,23103.22726253519,31527.522252673924,87146.49201840546,80709.79732695961,60296.19033270271
LOCO-W,398641.08635938755,0.9012183592403286,-14291.013297709083,126132.24335088652,156494.58268284416,19334.354268207942,154714.39413552152,86508.2175760516,-33914.18564650324,218460.1602848369,46462.48255760977,59492.31964547444,142453.1882991701
LOCI,398641.08635938755,0.9012183592403286,1660346.4203249323,1091498.3906015567,1865297.5815051524,32095.701922029722,6088.172568026464,21317.120313516818,552084.9404124664,2269263.9046205836,350961.0467239842,252982.02785809897,3339204.150623575
