method,n_samples,mse,r2,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9
Sobol-CPI(1),100,2.189792435669497,0.779588777239046,0.8832643156779023,1.0,0.8581784906315695,1.0,0.07077751587300996,0.0,-0.00163257140862072,0.0,0.04351936407909984,0.0,-0.02324678690439641,0.0,0.03425734824312876,0.0,-0.029705885304491808,0.0,0.020648687854563752,0.0,0.04541246791278253,0.0
Sobol-CPI(1),250,2.738087168331555,0.7698241785587574,0.4030602580937235,1.0,1.7815510575899025,1.0,0.013643170665950333,0.0,0.01053096531467479,0.0,0.3784113601893293,0.0,0.023959471312630543,0.0,0.0044607939285870035,0.0,0.09833924302541552,0.0,0.049242884419439914,0.0,0.003445377504905478,0.0
Sobol-CPI(1),500,1.4139246311961207,0.8613358612692825,0.5158224468420881,1.0,1.437612910523352,1.0,-0.0043491540078642865,0.0,0.019566241949605545,0.0,0.28551097252203794,0.0,-0.009839834607290321,0.0,-0.008545698338961238,0.0,0.12050262706808679,0.0,0.07178181355439639,0.0,-0.013933915158695132,0.0
Sobol-CPI(1),1000,1.4705942488321857,0.8455689338584457,0.5028267167177363,1.0,1.5814399149688867,1.0,-0.026836576350941388,0.0,0.008388711103669344,0.0,0.6320929843402598,0.0,0.004004893162065315,0.0,0.002751848569200077,0.0,0.09857070924175804,0.0,0.09336369126886812,0.0,0.009603250967368915,0.0
Sobol-CPI(1),2000,1.1869455103671376,0.8797326550038889,0.5088246733215989,1.0,1.686807173216767,1.0,-0.01637078347536791,0.0,0.0102390618380932,0.0,0.7233194063772124,0.0,-0.002478604302089127,0.0,0.008255418278199755,0.0,0.07696115406986959,0.0,0.12155331480237441,0.0,-0.0005831880672458878,0.0
Sobol-CPI(1),5000,0.8882247249257127,0.9092641220436284,0.5799033590240085,1.0,1.5811639783893372,1.0,0.001033177108571981,0.0,0.0048210165835951835,0.0,0.8181938966356282,0.0,0.0046827027919595365,0.0,0.003321815870878153,0.0,0.14031006045267602,0.0,0.17901593399838556,0.0,0.005434202171962055,0.0
Sobol-CPI(100),100,2.189792435669497,0.779588777239046,1.1865009076208861,1.0,0.7314649631807083,1.0,-0.04006163556856404,0.0,-0.061719786888549386,0.0,0.06398395800729749,0.0,-0.018469574469103585,0.0,0.042004151737794385,0.0,0.10968328452441659,0.0,0.04142600911920865,0.0,-0.016427412294423183,0.0
Sobol-CPI(100),250,2.738087168331555,0.7698241785587574,0.6992767367270286,1.0,1.1092469938250238,1.0,-0.036171797213594065,0.0,0.018318331574123388,0.0,0.7913507496913931,0.0,0.0629314069765679,0.0,-0.011135352822349955,0.0,0.13003653707657523,0.0,0.1333787891407936,0.0,-0.010906437725311299,0.0
Sobol-CPI(100),500,1.4139246311961207,0.8613358612692825,0.5787622623221284,1.0,1.5854860640700987,1.0,-0.027905723337383295,0.0,0.0082131426877833,0.0,0.44056123867088154,0.0,-0.029758919750255467,0.0,-0.00428010676434474,0.0,0.13493026460140217,0.0,0.10546354096808894,0.0,-0.05510142551267062,0.0
Sobol-CPI(100),1000,1.4705942488321857,0.8455689338584457,0.49508429320167535,1.0,1.5820032861463835,1.0,-0.029474405664883383,0.0,-0.0053555588629689505,0.0,0.8398158109041428,0.0,0.0013023568340369612,0.0,0.0078148435081538,0.0,0.14637922878383006,0.0,0.14642714318361866,0.0,-0.011468194222646614,0.0
