method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),390914.5896300566,0.8891161817593551,7712.997311804269,0.0,414.23553229661775,24.440131168608787,14130.998376767035,2664.3635758778546,40822.64430838925,548808.7670598103,153701.3287455619,47848.801173246145,33977.5505827553
Sobol-CPI(100),390914.5896300566,0.8891161817593551,13832.33427372761,5.763134743907664e-10,645.0934088692106,36.962653239520435,18779.270528571677,4306.378064293928,17071.814120156025,421185.25438553886,206547.60457710785,96483.93189491938,43826.18861219196
PFI,390914.5896300566,0.8891161817593551,30205.65949314635,0.0,94081.62050758529,8848.942910733225,38935.35623398487,6369.636159852438,73977.03594155563,1356048.3122973451,532749.3447653719,163751.34858953912,2287834.0531697646
CFI,390914.5896300566,0.8891161817593551,28528.081449079677,0.0,10030.622388091462,48.88026233721757,32442.428111722224,5138.863744311791,78396.21784899948,1149110.3700390991,380629.9632747095,156307.1040159419,121767.05394257721
cSAGEvf,390914.5896300566,0.8891161817593551,757239.0423573935,1368296.9579113265,91989.81713479711,31745.483708156273,25908.236737299245,-108861.70392903406,515863.33696229936,1371783.7493614932,325607.32817125414,468377.7832693346,2390772.478401619
scSAGEj,390914.5896300566,0.8891161817593551,13338.490660745592,0.0,1130.6192519725882,314.31350959156407,25242.48138522706,3373.186980861996,20868.689282907348,443290.27112329757,210897.93485014926,97097.7598470716,38417.84257363499
mSAGEvf,390914.5896300566,0.8891161817593551,154598.08961056685,-288588.5857284507,-186240.59873153782,47597.71665392164,-22241.802029238082,-126764.23065058794,217847.21180261578,1269854.207854602,206305.14132466912,39673.30144445738,2330759.20477661
cSAGE,390914.5896300566,0.8891161817593551,185648.99715645507,694363.0293881439,86323.1549266351,5106.023497097505,7721.1300744703885,12611.403808778376,180813.76469866495,731895.8485013377,286319.79350058635,119128.10884692047,942053.9216381155
mSAGE,390914.5896300566,0.8891161817593551,100542.86627266752,1086.7724942886857,-115653.43332783408,-2714.8175760553663,7714.752497861584,15063.15156504019,103917.55668778885,957610.0146217891,346512.52219262574,111039.51179889693,1727321.7067367532
LOCO,390914.5896300566,0.8891161817593551,20986.484738008527,1009.163510406157,25197.677805118554,13742.31517875247,58799.633801068994,-10077.603542711062,30447.664542621118,123991.06304910738,85054.5698322294,57301.332053015125,12396.842462799163
LOCO-W,390914.5896300566,0.8891161817593551,-40068.59899942698,-6373.434695543046,155276.92191352998,-574.511119030333,103457.44723850944,-23349.123422524994,83965.56016643126,50230.7316423324,17041.30428371419,23042.58774297679,12727.858327687507
LOCI,390914.5896300566,0.8891161817593551,952377.3469761708,1469391.437518546,1161135.5824512127,-6987.829687710851,-50419.40537751606,20299.076778751332,439394.6426747665,1259587.3082140875,269713.3322047242,90131.35102390544,2671202.6836281726
