method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),442021.70908020285,0.8810118944999961,9243.578956511396,0.0,-405.62113866224536,857.2040474608366,15593.777559728856,812.3314995048277,43456.71637169947,567274.0217548504,147243.31928492768,10933.581476402731,50865.03215893381
Sobol-CPI(100),442021.70908020285,0.8810118944999961,17720.56977297116,1.0949956013424561e-09,-1626.4767985114377,524.4859654269651,27229.402354831338,1437.8034108004874,-3084.431410853643,435692.2806551534,146560.14742985423,35663.27470901271,36677.51539294714
PFI,442021.70908020285,0.8810118944999961,45991.344237639394,1065.0061258042115,117192.2615873603,-9653.104335932003,44435.21498512529,7259.521822088922,45125.76288256433,2034111.6656720731,515223.3388886646,115205.59087656694,3163066.452412693
CFI,442021.70908020285,0.8810118944999961,19647.402575481625,0.0,-6421.546125163033,1464.870726114721,37384.50828346936,2793.33503962768,-5798.680097076751,914136.2641656419,231867.64052529176,75233.76725140546,86700.95087778568
cSAGEvf,442021.70908020285,0.8810118944999961,579218.4247519327,1157929.7916479595,233145.5178986988,-92973.69604264479,-62922.26166209532,-177251.34309927886,464037.44869348314,1557618.495198554,345852.25783311855,433543.96686399495,2320134.859038226
scSAGEj,442021.70908020285,0.8810118944999961,19589.880666334182,0.0,-912.0865495550679,956.0390941161313,25800.418942698452,1390.2690827765036,-13157.58126268664,441905.5290150429,147163.26280437218,25670.383270821476,32506.1471915865
mSAGEvf,442021.70908020285,0.8810118944999961,411571.9695025636,50597.48037886713,-420126.2759964359,-65523.01305985125,-9753.509501766413,-31770.24849552475,-179634.6426173565,1462452.313487396,316140.1901125456,79854.46726306295,2554141.344818023
cSAGE,442021.70908020285,0.8810118944999961,226414.54086269115,684710.7139134383,88252.68718595829,3965.344001955046,15528.836129592211,3576.9183243437114,174577.8993958134,821610.4153895151,255173.65942773636,71586.99122080312,1047530.5247533573
mSAGE,442021.70908020285,0.8810118944999961,112787.83658483942,2784.345261775523,-114885.21762801774,3926.124271927384,14847.818115752569,8049.860272150855,81216.29757865166,1080140.2729682915,325842.5072451651,83273.5841411286,1792978.5573797498
LOCO,442021.70908020285,0.8810118944999961,14993.516979975335,7653.888903404586,2679.6605079923174,2321.2900271319086,52409.518428751384,13134.147696172353,20110.87287562352,109878.71935833001,43699.64519881591,-32819.062783908914,-13278.943843602145
LOCO-W,442021.70908020285,0.8810118944999961,28556.566375478313,-18114.84190337368,89876.64538768383,1935.1096057308491,-28564.717850033565,16287.094428457638,-85661.89024718538,219351.66450181344,41325.11051212057,639.8697105095612,-11808.68952632467
LOCI,442021.70908020285,0.8810118944999961,1397645.6844911324,1210187.610007151,1447626.752269425,13265.594276641961,11806.758599001914,25723.490307993256,512298.78884534724,1745874.721300314,299761.0207574242,268914.44885760825,2813491.63558025
