method,n_samples,mse,r2,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9
Sobol-CPI(1),100,1.6662807456712205,0.8007536723313443,0.6558451238221826,1.0,0.8766821710781739,1.0,0.017631313941730897,0.0,0.008307542422707148,0.0,0.6690782848309916,0.0,0.017216840832317115,0.0,0.007040476805332263,0.0,0.1475568611086816,0.0,0.028117914050243997,0.0,0.03366319211371405,0.0
Sobol-CPI(1),250,0.8462896658610128,0.9016224157150847,0.5250991358735042,1.0,1.6862865122553408,1.0,0.010664868294871122,0.0,-0.006049214366674938,0.0,1.2263859364319671,0.0,-0.01128330653861953,0.0,-0.014849404330709137,0.0,0.028581048417270105,0.0,0.23869009331810565,0.0,0.038642152367201255,0.0
Sobol-CPI(1),500,0.7814779397277029,0.9191267515072795,0.4973574641577729,1.0,2.1156227645983052,1.0,-0.01711782914564175,0.0,-0.003647645076147177,0.0,1.3032900573400268,0.0,-0.00865210690102819,0.0,-0.00486950886588966,0.0,0.16802535740680707,0.0,0.3095635436905683,0.0,0.00986504437932284,0.0
Sobol-CPI(1),1000,0.38279211822948594,0.964671798074444,0.6635933608165993,1.0,1.9782258919202493,1.0,0.002422362893177571,0.0,0.0028999064056624,0.0,1.1149746778841034,0.0,-0.0004965520372918475,0.0,0.00108826151640673,0.0,0.11481280343757352,0.0,0.25122124639332144,0.0,-0.008581602356765139,0.0
Sobol-CPI(1),2000,0.3947944327160692,0.9636139900957095,0.5684220961949074,1.0,2.019892302426336,1.0,-0.0005743530692991494,0.0,-0.0006374140841493847,0.0,1.1948106630806927,0.0,-0.0007670075115763786,0.0,0.000293081529290834,0.0,0.40628212696004734,0.0,0.3375852841504619,0.0,0.0011211799363285146,0.0
Sobol-CPI(1),5000,0.19994096959101265,0.9817017593098044,0.6094903878159487,1.0,1.9058645693685357,1.0,-0.000603569129113718,0.0,-0.00025727826284618893,0.0,1.3521199726375734,0.0,0.0007714019118401638,0.0,0.0003658788750545705,0.0,0.4350580029616523,0.0,0.3860878429697133,0.0,-1.3715778690706615e-05,0.0
Sobol-CPI(100),100,1.6662807456712205,0.8007536723313443,0.598164872061642,1.0,1.478854886980208,1.0,0.03838684194621851,0.0,0.006761369114116072,0.0,0.6125851107589316,0.0,-0.02448580975616811,0.0,0.015390985797582782,0.0,0.17284568743812273,0.0,0.12767162171312593,0.0,0.025202883950951566,0.0
Sobol-CPI(100),250,0.8462896658610128,0.9016224157150847,0.4155238282191838,1.0,1.8118047126780321,1.0,0.003651470969061005,0.0,-0.008502395274827173,0.0,1.508352585737083,0.0,-0.014759815550791859,0.0,-0.020575894319193634,0.0,0.015005503171264778,0.0,0.1726904676223217,0.0,0.047694051891779984,0.0
Sobol-CPI(100),500,0.7814779397277029,0.9191267515072795,0.5332757448068457,1.0,1.850975255158241,1.0,-0.01551508657933363,0.0,-0.0017835605212632632,0.0,1.1887242231883088,0.0,-0.00753885676238898,0.0,-0.007558130581671137,0.0,0.20039723066675633,0.0,0.47848286751521524,0.0,0.005755566197831221,0.0
Sobol-CPI(100),1000,0.38279211822948594,0.964671798074444,0.691673388794608,1.0,1.9934897858734246,1.0,0.0033501128481110928,0.0,0.0020998040229244373,0.0,1.4039246427138172,0.0,-0.0071082556566419005,0.0,0.0037589261560850673,0.0,0.23803216024447474,0.0,0.3623074636507005,0.0,-0.012986867957126284,0.0
