method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),411619.7743139334,0.889063000565491,11264.882685842458,0.0,-710.5703549237514,5702.1420165573945,14654.95794151185,6943.876621880976,54200.21882593093,880413.1473062261,60214.1899630313,23548.142258716776,19548.15802458531
Sobol-CPI(100),411619.7743139334,0.889063000565491,6308.018768111089,-2.881567371953832e-10,-1361.3706229560626,-8327.481813519838,-8141.4589922446385,7421.265780838439,25416.782112627883,697440.5771369154,46628.979540052176,73231.54441804394,6936.622758455618
PFI,411619.7743139334,0.889063000565491,12481.04825690802,0.0,40396.77045161481,13336.7355266175,31096.059919131978,13896.278733908315,25509.373666604166,1508345.553539226,455233.81611115724,196631.30683605484,2168912.778632149
CFI,411619.7743139334,0.889063000565491,-6810.876893969893,0.0,584.2582139750593,-10250.323654859269,5353.57956100686,3423.1540064704604,65633.24802579125,1700830.4936173225,165524.26782245032,88288.74441303546,57486.008129285714
cSAGEvf,411619.7743139334,0.889063000565491,583817.7254840764,1423725.8149783588,327175.6993846353,142377.25677961484,29260.169149229772,174038.8761028503,315716.83508097194,1515439.2894536979,57907.13919198513,-237277.7680512578,2270096.2530422127
scSAGEj,411619.7743139334,0.889063000565491,6643.763197957014,0.0,-896.8352763767471,-9102.041107922501,-12282.179419399938,5341.401554482523,25813.986753141973,662829.4580575621,41277.30715200183,75103.00382726657,11672.0030500383
mSAGEvf,411619.7743139334,0.889063000565491,99142.21119290823,68786.0216037184,-100208.52371366229,-100939.88554545818,293352.73013491323,4864.994782222435,101731.89741079276,1685820.1472818647,62805.87426331918,77310.3615859067,2092799.7639953287
cSAGE,411619.7743139334,0.889063000565491,219465.1077898177,688740.795854488,163854.16754474296,-6291.738759496037,-3559.290475843666,5619.607017483509,198084.83065619596,1026519.3854037297,96783.08586483731,51935.40386703784,932539.7449492732
mSAGE,411619.7743139334,0.889063000565491,114445.01456687812,-681.0413903387781,-81455.67417645325,-5762.615283026579,-2552.007945511608,4896.874156052906,83707.45459292964,1301903.3316087236,119017.52457977447,57586.022477381106,1778039.8301247698
LOCO,411619.7743139334,0.889063000565491,-127.53319964074763,1350.8412114407984,-8341.201656627527,-14207.745208721259,-4447.727772401588,149.1529169465648,11804.217146275798,157603.41531884548,74992.60835420783,137129.00609666965,-38885.180022536486
LOCO-W,411619.7743139334,0.889063000565491,64719.164764220455,25080.606148399183,-27132.08792443385,4926.163053390889,61958.620543783196,-115165.42662739659,165649.90137498692,324266.1186962294,159314.14156031306,-41490.153918626136,23722.61316645346
LOCI,411619.7743139334,0.889063000565491,1444187.620245534,1265621.6392326467,1485123.6901230584,1148.6438187747262,-29058.64153589215,-7116.534030862618,303353.12403579615,1815608.6704840406,80755.79970818432,83536.34427652974,3069946.2172680935
