method,n_samples,mse,r2,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9
Sobol-CPI(1),100,2.20201769385126,0.7220126750792479,0.46778568408036225,1.0,0.7139303122251501,1.0,-0.04602085835206271,0.0,0.037644455547085176,0.0,0.10220959403140317,0.0,-0.1547950997515931,0.0,-0.037047452947903015,0.0,0.08904687369197606,0.0,-0.002819893546724961,0.0,-0.07325154803852318,0.0
Sobol-CPI(1),250,3.9877146682501916,0.6728615071904505,1.0395284393987052,1.0,0.4519002785177033,1.0,0.051334528546564506,0.0,0.05965326708351881,0.0,0.5235392111297466,0.0,0.004557472143374763,0.0,0.028678180914779805,0.0,0.13080712388478455,0.0,0.05166695542958122,0.0,0.031163099701223107,0.0
Sobol-CPI(1),500,2.2930749373507986,0.8070386850316741,0.8790652065681615,1.0,1.0941446794406797,1.0,0.013779124038662216,0.0,-0.02897295012854939,0.0,0.7429708136738422,0.0,-0.0015489909791355227,0.0,-0.015025139667638188,0.0,0.11241702196216008,0.0,0.04001834143999883,0.0,0.004737314745065113,0.0
Sobol-CPI(1),1000,0.9893627764927461,0.903836695900054,0.7278033862428268,1.0,1.7157146401831962,1.0,0.0027709263944336593,0.0,0.004063852123763367,0.0,0.585193631691937,0.0,-0.0002450958644145129,0.0,7.618774719164723e-06,0.0,0.13306220651884554,0.0,0.03922571160570115,0.0,0.0017393433008530135,0.0
Sobol-CPI(1),2000,1.0938171192196149,0.8958322995790653,0.5365678078708033,1.0,1.4985118827341024,1.0,0.009379936160147428,0.0,-0.00238059212354802,0.0,1.084036064089926,0.0,-0.006970469196498019,0.0,0.003468294292262475,0.0,0.17110494363608286,0.0,0.09257203611176823,0.0,0.0058134264854277085,0.0
Sobol-CPI(1),5000,0.8522619412916331,0.9191252814955424,0.535668914142732,1.0,1.5775947589664938,1.0,-0.009232885270673896,0.0,0.00710715127165501,0.0,0.8814111011817738,0.0,-0.0005009291871669874,0.0,-0.0018859212659151914,0.0,0.16560436015292185,0.0,0.15180604703981132,0.0,-0.0016134384767148013,0.0
Sobol-CPI(100),100,2.20201769385126,0.7220126750792479,1.39928786250035,1.0,0.8665741377552303,1.0,-0.0836881522160532,0.0,0.04899536722697894,0.0,0.14220245673735318,0.0,-0.1036534985315926,0.0,0.030682443952049297,0.0,0.1303842139260972,0.0,-0.060686840363811105,0.0,-0.08120944632368254,0.0
Sobol-CPI(100),250,3.9877146682501916,0.6728615071904505,1.1837823968070829,1.0,0.5683640235267505,1.0,-0.010617433581905587,0.0,0.043377394130323425,0.0,0.9278514596258802,0.0,-0.00758685041100742,0.0,0.06318325465745166,0.0,0.17645909465904758,0.0,0.13067137045075317,0.0,-0.018930637025184917,0.0
Sobol-CPI(100),500,2.2930749373507986,0.8070386850316741,0.7035028172112758,1.0,1.246360345656496,1.0,-0.012178327711200513,0.0,-0.021677461214514908,0.0,1.1487758623223303,0.0,0.00863903031528466,0.0,0.0021853441122483596,0.0,0.1441019244558784,0.0,0.056131268503281075,0.0,0.0014236404005216773,0.0
Sobol-CPI(100),1000,0.9893627764927461,0.903836695900054,0.7721178983309087,1.0,1.7504590793027845,1.0,-0.019088760157804356,0.0,0.001487302351671988,0.0,0.8030129231567282,0.0,-0.006943820448140848,0.0,-0.007252920845479023,0.0,0.1641340626710893,0.0,0.06658995830027957,0.0,-0.007535084334820193,0.0
Sobol-CPI(100),2000,1.0938171192196149,0.8958322995790653,0.6516316939143284,1.0,1.652303788952541,1.0,-0.015738937860601845,0.0,-0.00892732478805964,0.0,1.4155720392018658,0.0,-0.01902686507125389,0.0,-0.0017899403026108076,0.0,0.22540331620771265,0.0,0.14248424949436372,0.0,-0.0050607736429623094,0.0
Sobol-CPI(100),5000,0.8522619412916331,0.9191252814955424,0.591394462235177,1.0,1.7775584598289378,1.0,-0.02574960488284018,0.0,-0.00223982219377283,0.0,1.1573550220840614,0.0,-0.011923396784833744,0.0,-0.0099246456447248,0.0,0.22387705814145484,0.0,0.21205778499296374,0.0,-0.0032733808219862735,0.0
PFI,100,2.20201769385126,0.7220126750792479,2.9870139669217566,1.0,3.490662253791974,1.0,0.667714318172865,0.0,0.013688983066133087,0.0,0.22983543099514714,0.0,-0.1124939217211649,0.0,0.1558775244040298,0.0,0.11601273385961264,0.0,0.1462265729900767,0.0,-0.02600181417962899,0.0
PFI,250,3.9877146682501916,0.6728615071904505,2.396934345589017,1.0,4.155226336787891,1.0,0.2631389311742005,0.0,0.10232694963606548,0.0,1.5278321099130308,0.0,0.17709592776320537,0.0,0.14923253427855432,0.0,0.6632921316412235,0.0,0.16475757278888103,0.0,0.07280746351083067,0.0
PFI,500,2.2930749373507986,0.8070386850316741,2.473775193538647,1.0,5.965161263923106,1.0,0.22032220350857698,0.0,0.14230155014709434,0.0,1.7042212553884801,0.0,0.10624263003102952,0.0,0.026979506765616446,0.0,0.2475962765308326,0.0,0.1524037439112682,0.0,0.012979635332484918,0.0
PFI,1000,0.9893627764927461,0.903836695900054,2.589526944441243,1.0,6.016678656170642,1.0,0.1149287739092363,0.0,0.07031937129411403,0.0,1.4950852346347618,0.0,0.055930108150123226,0.0,0.02009764175298756,0.0,0.28880632562680375,0.0,0.19353706774573853,0.0,0.0014179941377824301,0.0
PFI,2000,1.0938171192196149,0.8958322995790653,2.0384725241020734,1.0,6.349525134631551,1.0,0.08823043400631247,0.0,0.058554547917000876,0.0,2.4220174884425365,0.0,0.04185732369095829,0.0,0.001719257433187904,0.0,0.4245447362520254,0.0,0.4517492795321318,0.0,0.03662113789350263,0.0
PFI,5000,0.8522619412916331,0.9191252814955424,2.0832608438856473,1.0,6.855640507107073,1.0,0.06398087420178133,0.0,0.07285898062075047,0.0,2.6917607642590546,0.0,0.04201298383550345,0.0,0.025351058316489206,0.0,0.5180304374331172,0.0,0.5334912793126866,0.0,0.03546093749389767,0.0
CFI,100,2.20201769385126,0.7220126750792479,1.8589243470090193,1.0,0.9855003648182193,1.0,-0.18530660640495933,0.0,-0.02351053235695355,0.0,0.06951392707238524,0.0,-0.12225708794281998,0.0,0.3088242472549201,0.0,0.23343667478157837,0.0,-0.036798167972102114,0.0,-0.1253878484514641,0.0
CFI,250,3.9877146682501916,0.6728615071904505,1.2139881156149395,1.0,2.3501100859714086,1.0,-0.01806030213072063,0.0,0.05206354883513775,0.0,1.1261931365648543,0.0,-0.01741176563887903,0.0,0.03990881835826254,0.0,0.1911809262676174,0.0,0.056273570441597975,0.0,-0.008833455361485498,0.0
CFI,500,2.2930749373507986,0.8070386850316741,1.3051232811071372,1.0,2.2513270881775886,1.0,-0.03290576708530857,0.0,-0.008989807010542084,0.0,1.5577716986331271,0.0,-0.004662695445901033,0.0,9.418016422602093e-05,0.0,0.18060965385446037,0.0,0.0423753358646497,0.0,0.0120575154636966,0.0
CFI,1000,0.9893627764927461,0.903836695900054,1.3554038148318006,1.0,3.078994172197478,1.0,-0.026344095564362124,0.0,0.019002061224155375,0.0,1.0618000302585133,0.0,0.01777710160783641,0.0,-0.007983992487530012,0.0,0.19149184068024405,0.0,0.10769667667977258,0.0,0.006418950688408032,0.0
CFI,2000,1.0938171192196149,0.8958322995790653,1.375704023772187,1.0,3.645447699406409,1.0,0.01044761894631141,0.0,0.002041943229044385,0.0,2.2174189513780522,0.0,-0.01925186580748184,0.0,0.008913557587852505,0.0,0.2962635222296315,0.0,0.17321370547848747,0.0,9.198495667472883e-05,0.0
CFI,5000,0.8522619412916331,0.9191252814955424,1.244981459039637,1.0,3.690200689922251,1.0,-0.011485728959725106,0.0,0.013114959942747808,0.0,1.923831166230431,0.0,-0.006259914010368739,0.0,-0.011170176398059617,0.0,0.31915687054521913,0.0,0.2942343502974728,0.0,-0.0029086295704937597,0.0
cSAGEvf,100,2.20201769385126,0.7220126750792479,4.389202729068444,1.0,4.19555172045378,1.0,0.09869984892936312,0.0,1.6179570462124084,0.0,1.1420588513667917,0.0,0.16557793502555462,0.0,-1.105356472366976,0.0,-0.07725466343963472,0.0,0.11624929992445843,0.0,-0.8517228909720966,0.0
cSAGEvf,250,3.9877146682501916,0.6728615071904505,4.66485050597332,1.0,4.10841647625742,1.0,2.6732918462090964,0.0,1.1336079745392151,0.0,1.7034569323316724,0.0,0.7926709166774923,0.0,0.5254382158735531,0.0,0.5355795755569268,0.0,0.12381622654590174,0.0,-0.11112849579841644,0.0
