method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),370819.91651094507,0.8871145486704364,5073.687526857684,0.0,-177.20876983209746,6445.793082733086,20625.779974619363,1401.1122707680624,35270.93229719545,570755.7465591778,76330.96238854833,39960.09690510822,40495.80229180056
Sobol-CPI(100),370819.91651094507,0.8871145486704364,19360.92757732189,-5.763134743907664e-11,12.321028928502951,-9800.888126948157,33181.64765620034,388.50240099599984,47640.57305230532,482025.10964149755,43922.787339458904,57727.73812913513,41990.212191173254
PFI,370819.91651094507,0.8871145486704364,80544.85644804063,-4907.763990292035,10992.370068816992,-1402.863549938018,62991.28914213035,1382.559365652036,84800.0862511493,1269082.5590655538,498551.6944094263,128437.61649920836,3209221.603911707
CFI,370819.91651094507,0.8871145486704364,18187.189930199762,0.0,-1848.0001140767126,-10600.296667066577,61086.98021371517,763.1599333925406,110479.98847051483,1111869.5358182103,327207.03157051734,87650.85702794284,85127.60350706324
cSAGEvf,370819.91651094507,0.8871145486704364,338925.3914022916,1200646.2921812083,241181.56546469408,-16618.977417116985,28390.097978228703,72493.7328353608,121920.14210082823,1416152.1187534796,3392.6140526044182,71430.12885892252,2239330.4685836257
scSAGEj,370819.91651094507,0.8871145486704364,22150.323702608875,0.0,-464.3016452230513,-10696.629172448185,32030.098471183097,-361.3466633944772,65975.34481794841,503826.2987142215,28491.52033749828,58084.78230252624,47773.0760133937
mSAGEvf,370819.91651094507,0.8871145486704364,114816.3510784339,-98687.37121629482,37878.493380254135,-26153.707091894,-145091.86217945488,-162520.06086670468,16819.11683080159,1337358.491210158,80039.9037510627,189936.8537079203,2019787.2152078594
cSAGE,370819.91651094507,0.8871145486704364,177260.61330200313,673717.0999404829,114085.60418438369,-2776.976862893138,16927.030316448097,-2954.541057261208,112956.77913941046,796593.6276634801,90959.19393281742,88159.72763507193,987316.0341167487
mSAGE,370819.91651094507,0.8871145486704364,124521.43223176936,-1258.1392811075457,-64157.23944193649,7689.234611097384,15591.938408717337,-167.36412760460613,61972.29802814687,973918.9814363401,107861.75062354642,96935.29849613833,1723981.061259123
LOCO,370819.91651094507,0.8871145486704364,616.6722882698523,-1005.274975319684,1626.7138937591226,-21287.869470600388,39117.44094934099,-27012.70039196749,18572.062157116772,219685.0045828541,84067.20262585196,71592.70548697817,71348.32916186692
LOCO-W,370819.91651094507,0.8871145486704364,44267.40397914404,-62368.823222290914,42724.06107071894,-31074.01874450238,151226.9318933698,53342.97672612155,81344.25605909851,107395.84468505785,193295.73423547499,84443.74716978855,60106.73616959183
LOCI,370819.91651094507,0.8871145486704364,1004527.4023625413,1132756.8567835498,1119277.5393489082,25562.185093969107,-9439.611832312308,-9718.425816267729,103253.18630758114,1435446.8667252806,112820.3619432291,187426.4700070233,2580706.878465535
