method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),407853.2076162134,0.892983103894758,8030.186939813313,0.0,-178.29270788945723,555.8073013486282,7534.210896664183,1781.127101929189,38696.168569476984,423127.2414115125,60329.48290755731,28634.66394350122,13667.863465403294
Sobol-CPI(100),407853.2076162134,0.892983103894758,18892.51483681509,5.763134743907664e-10,2982.3748171577313,2164.840724761713,13679.612632000204,5016.575126129025,33261.38413727714,474667.5121319488,62165.114657520346,30102.47832961936,47813.55860833693
PFI,407853.2076162134,0.892983103894758,207542.3340114173,503048.3664256316,128069.8367461331,3373.2240124014206,37039.40133027558,20782.473002052517,15745.872589448583,1165915.1948596323,212774.160249402,43506.43431243696,1281670.085437645
CFI,407853.2076162134,0.892983103894758,99215.55058570328,0.0,-898.9601776855998,716.9572858279571,21442.595791644068,4849.516517692769,65040.69780019554,779271.2527337614,123850.55407465779,83340.10121202742,55073.993113200704
cSAGEvf,407853.2076162134,0.892983103894758,707134.0512618907,1843357.0471638448,547206.8224609639,-28217.22882781364,-43917.29889369989,-32182.46688451665,83929.53247840377,1343978.3984618182,-213737.72131946404,136166.23675018921,2753479.601125093
scSAGEj,407853.2076162134,0.892983103894758,27430.174786299467,0.0,3254.0528729121434,1224.2775393605698,14164.033468067937,3772.2502046817103,28940.826481988945,425602.0617588923,78590.97531029582,33037.26122268103,42415.22288725269
mSAGEvf,407853.2076162134,0.892983103894758,336443.8922967315,863510.5702567706,200026.5034313947,-57695.62158930953,28089.78809144767,-26604.344109431375,153760.98960840795,1201369.770008116,45515.130683852825,83197.34959718958,1799210.1069648
cSAGE,407853.2076162134,0.892983103894758,291611.09729627206,916255.1591557324,239954.14990021728,-2975.5097807398006,1921.9466553067289,-16855.942522536956,101460.27634254514,772170.5431741823,92949.8493778317,64917.82607403885,1257080.7697093168
mSAGE,407853.2076162134,0.892983103894758,282483.85192347254,657958.1748235584,178031.9385851364,7927.548699553919,20398.48476897876,-2210.533141563611,60759.9031808151,948132.4316476804,107716.36289166538,68824.1899479479,1386608.637417331
LOCO,407853.2076162134,0.892983103894758,-16154.623838005937,6188.477287142829,864.1551792749669,-29985.47816834139,-13598.0053525556,-14786.244976810121,1134.455935924023,53247.68482110492,64519.165100730606,-18183.857183197048,43105.70541149267
LOCO-W,407853.2076162134,0.892983103894758,-83025.5612768573,-142546.03595690473,-39608.50843051824,124437.21242625431,6254.851369356455,-98252.70397933183,38548.52131442179,125144.8786472593,-67754.48534538563,-39245.56373769492,-77038.72110047053
LOCI,407853.2076162134,0.892983103894758,1194553.7376990924,1752069.697271008,1399324.8779840712,42772.61919712275,-189741.5130454516,-147743.8270369526,171546.6778801065,1450471.0265146461,-331713.69834852405,-349064.17873441614,3297531.941405906
