method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),374327.36546567036,0.8936844089062969,2473.353845683101,0.0,252.855259178119,428.60182865409297,23461.70053235034,1194.6345234034816,28610.94154262205,544382.9056712122,89590.45186097687,57213.913157389616,66723.80207905307
Sobol-CPI(100),374327.36546567036,0.8936844089062969,3830.225604928806,1.1526269487815328e-09,-5805.713312190411,565.3164497641201,6924.549896136966,192.05924482419073,18379.65886468099,598072.0842518748,96963.81828412937,50952.236820512684,27605.340387503154
PFI,374327.36546567036,0.8936844089062969,79414.37010088546,-1519.71345999412,-2068.9528849510243,12768.173030450707,26349.05826320697,1179.2692988105118,65650.74297895934,1552711.3542736236,306131.1525814204,133779.78839808214,2738931.3322409443
CFI,374327.36546567036,0.8936844089062969,904.3786226084922,0.0,-12538.920495019818,0.0,31822.93653640774,723.1478527767467,111652.5325179933,1225022.9365803832,185309.42097723437,97735.46235863009,65088.68451496784
cSAGEvf,374327.36546567036,0.8936844089062969,727130.7843403607,1363962.395218175,422562.5147028691,-171637.89286166616,-85232.42871922208,-8425.52833653614,346656.4885802069,1568635.2658312563,100972.89571307879,200486.73937447043,2234475.5559553984
scSAGEj,374327.36546567036,0.8936844089062969,-2627.310823339445,0.0,-5223.404792693094,271.8204443536815,4230.425670473138,68.6848570620059,19007.830713161733,576577.0419442097,98878.56043123238,55746.14057507168,31602.655910443573
mSAGEvf,374327.36546567036,0.8936844089062969,120831.30728600362,182291.03923795652,-61449.57965982845,60325.04622374987,-10445.126155120786,-3209.0979862045497,104716.08505409257,1289343.2690201392,-7464.220407310873,371729.89998878026,2429442.4890042488
cSAGE,374327.36546567036,0.8936844089062969,213395.7737360513,691280.5515779156,118851.11963564968,2171.1075333773906,6468.415854400792,-3189.746862259767,117637.31930176448,915533.3900130903,103826.22629186953,61231.651408010424,1000040.1410301396
mSAGE,374327.36546567036,0.8936844089062969,129711.76693600285,6439.11335282117,-81849.71136888486,5708.844449509558,19966.872465592434,-33.46265320436827,54352.59650499492,1127791.7692344128,138163.70730181583,98680.16634253513,1729821.0936660978
LOCO,374327.36546567036,0.8936844089062969,6804.299113957444,-207.25126195669873,-18619.849282334617,-1630.8461873304914,-3499.517003504152,13116.790335187747,12657.994096167851,127020.03745616961,34400.87993154302,28948.44266270619,30206.95026302396
LOCO-W,374327.36546567036,0.8936844089062969,-4405.40681290482,-7175.798548197669,2100.8626198865313,-109553.19946327858,12917.031239751508,-109138.81283757211,-15951.813951152148,100234.16886437862,133998.5219431793,922.1787912436201,63466.148175320486
LOCI,374327.36546567036,0.8936844089062969,966643.8375535137,1349948.8484483706,1209152.4110472798,10095.484900006559,-27101.21264224453,-25744.361921691336,175316.1098525026,1512396.6275730378,116056.89370363671,135856.7624628977,2637662.1832457385
