method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),392416.92708962585,0.9082456146232019,33700.454402976204,0.0,906.8777263605443,900.075518282305,10498.535499234713,6016.635496258503,50942.586269047664,347844.2446702382,99405.29654073127,16916.901256802696,26358.559946938767
Sobol-CPI(100),392416.92708962585,0.9082456146232019,39505.31270770036,1.0373642539033796e-09,408.8230750805901,355.6477188263527,16327.604423692372,2746.7130118597756,28294.841880672022,358057.0322593726,101782.34663562519,11191.360583549393,32777.40396845961
PFI,392416.92708962585,0.9082456146232019,209150.2646193878,359825.91832363955,101433.32809115632,3128.4139982993365,5709.606895918318,24281.608173129207,77633.3679263604,977460.4916613945,226279.82001003402,62623.755852551025,1134624.7455719388
CFI,392416.92708962585,0.9082456146232019,52254.84397159872,0.0,-4911.077035714232,-1389.6686646258458,19045.46544115641,7865.974127891125,90585.1960938776,685512.7430408163,193644.24409931968,17094.225779251603,41322.11940493202
cSAGEvf,392416.92708962585,0.9082456146232019,1146382.872735383,1950522.2400876628,1042329.2784477322,265138.0298141781,28703.526888265274,23102.952680874616,124851.12455503085,1795517.6580570387,-38203.72391166445,270531.15203483356,2773528.7669508806
scSAGEj,392416.92708962585,0.9082456146232019,47458.717281870835,0.0,-1062.3094949710066,108.3805951703689,15132.875600622676,2376.8826873906655,22612.595683623047,348607.3674881994,100354.46081622888,13707.546142565203,29603.72488955542
mSAGEvf,392416.92708962585,0.9082456146232019,499987.28442985844,1075016.1694056252,288641.009207299,-47844.49590603635,160984.4495373154,313572.62422287837,83812.01712299045,1587067.1022245586,33198.71948626265,-127933.61797528621,2081443.1929578192
cSAGE,392416.92708962585,0.9082456146232019,393580.7311001769,845107.5309993199,337584.7313490217,2261.5906051735,7027.129943219279,-7602.830156708917,128705.16382850948,838289.7639906962,107952.5778590542,77328.21431204303,1220771.5052350007
mSAGE,392416.92708962585,0.9082456146232019,362715.6363577336,603548.7504491128,209133.98902546946,4998.005590206123,16829.037464076657,-4004.6877403875574,89723.65140446323,1082127.1062838682,95031.58848644185,72530.49676380136,1419103.930230787
LOCO,392416.92708962585,0.9082456146232019,2103.749402210873,-8620.717599489726,-21369.011574149656,-23614.03146989789,-829.1604695578571,-17653.40413707483,-3669.7746591836913,99648.15231309517,60829.19956445572,10222.26917431975,-2554.0543799320003
LOCO-W,392416.92708962585,0.9082456146232019,-82689.02447134223,-7841.510971298713,16569.243942444013,-56760.30894558607,153673.46627930136,-46086.96424859176,32429.827594217928,66409.34250644044,25538.651427361674,-14694.216945561457,85418.36121029941
LOCI,392416.92708962585,0.9082456146232019,1704831.2864070865,1688447.0525678657,1820674.7471992741,42327.23520326894,-176735.08094095904,-132372.7402488282,275459.3886662014,1861782.8328326275,-1227973.1179328319,-604370.2979792366,3362742.103045748
