method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),314000.9017220016,0.9245795144168263,7743.795101979893,0.0,3052.8056901977398,-1443.4767818573164,17752.226671482902,-972.8136015596392,47515.30661396036,686990.5090915214,91921.36126072844,74904.63440183687,60937.50410562221
Sobol-CPI(100),314000.9017220016,0.9245795144168263,19584.683598431304,5.763134743907664e-11,-61.354601443664514,-5947.633969130647,9966.723824215253,2464.5414246519967,52208.65089789051,513131.57107089175,107556.89694091717,47999.85893997513,58776.4200009473
PFI,314000.9017220016,0.9245795144168263,109221.39707974921,-383.8153492480051,50087.02500729088,-4454.017197614594,32592.32297957968,10938.671223780082,52950.43666521908,1289793.883897991,331342.82620406116,136693.23661237012,2737845.3682965245
CFI,314000.9017220016,0.9245795144168263,24359.576614199323,0.0,-2723.2358355476754,365.20069625176257,-2445.3035432789475,4935.548908403143,103289.45454280579,1065637.9696987104,102476.83356397186,61549.563282612886,82213.67589557765
cSAGEvf,314000.9017220016,0.9245795144168263,852210.2179721249,1646177.3543980676,886517.4392430638,5521.289264840074,183995.4815938631,92467.12375849951,112162.61327633122,1935366.3960851813,42223.89932747092,385077.7629745505,2927865.3830306698
scSAGEj,314000.9017220016,0.9245795144168263,17066.719576680625,0.0,-773.9995616539964,-4990.292314263701,8094.160795179836,2218.0540947333793,53092.66432795138,524892.962680972,119922.97415938263,44151.932498932874,48456.49497085175
mSAGEvf,314000.9017220016,0.9245795144168263,446730.6200643438,140293.68342689797,-260242.5166235026,-79750.22766183596,-96722.08641675301,37135.00653142575,136747.52487540245,1869249.0668225568,203747.77668632427,189113.03834740585,3012254.5916071255
cSAGE,314000.9017220016,0.9245795144168263,338477.3058018142,812974.8517630987,207902.87187440717,16829.774682650754,46820.22719061041,19262.350979913015,163568.40982828496,1034970.7111032185,145334.36552400218,108197.18030569998,1178790.4931091245
mSAGE,314000.9017220016,0.9245795144168263,196818.2815068793,-1222.975186739823,-165611.41944915013,5371.226090923525,45758.29395651389,14438.145748035558,77455.79037890992,1384255.9611444622,163116.3148299906,112458.71981892806,2241937.8082609503
LOCO,314000.9017220016,0.9245795144168263,27203.0516737476,191.58631554967724,-12719.00717885088,-6021.854567116534,17490.191201391863,-3101.5963944728137,59242.98760236218,223857.28971026442,82426.05929928966,28360.164306238526,-39112.53309354058
LOCO-W,314000.9017220016,0.9245795144168263,37463.81062914671,-32879.90026220449,-110153.58195660582,-39545.344846769614,15973.280986722842,-87862.58273155268,-57867.23946548877,-54788.15627638867,168447.7096871708,104927.84356543585,-52217.89287545571
LOCI,314000.9017220016,0.9245795144168263,1930365.623639586,1730808.7399492487,1882020.5429749396,29372.094872641377,-4323.188516814262,7136.824515938759,259934.83722783066,2224711.502977397,-1622.4825307335705,281499.57516441494,3585656.0927541032
