method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),436894.8917960884,0.8760737637906292,14014.828658248298,0.0,-614.3186630952405,-33.16049455781467,8741.51887355445,2202.7660727040784,31954.214710204018,330849.0131995747,67744.71121301019,10355.8042644558,19802.01041947282
Sobol-CPI(100),436894.8917960884,0.8760737637906292,7892.417409621977,2.881567371953832e-10,-3888.001769645621,-193.28835334543527,12119.803490512024,4479.885833691759,12916.18840149356,251013.1201033236,116505.56753582142,42349.76871049805,35067.522132949445
PFI,436894.8917960884,0.8760737637906292,134354.15826802712,440101.14754336735,20183.84041377547,2007.4018705781782,37575.8357598639,25021.944185204164,148919.9206931973,692073.1633343537,180168.65219795913,13781.391404591792,893197.3651756804
CFI,436894.8917960884,0.8760737637906292,56097.60064030619,0.0,-2189.7161600340623,175.23344166664174,19068.657881292456,5911.181488095259,24926.796018027235,736464.5362931973,131581.85386343545,71352.66983435379,4190.121739966038
cSAGEvf,436894.8917960884,0.8760737637906292,720578.4494598727,1351379.0765074221,711419.7056248533,39737.47670171363,-28124.20283868024,-38367.58045121143,429978.96415222995,1418077.7629281273,109128.9762189188,161527.82669887878,2390168.6894653346
scSAGEj,436894.8917960884,0.8760737637906292,6883.774781072163,0.0,-4741.702863358718,-69.77784976683324,11067.151678487833,4436.440820305259,14049.89737194794,234736.48077836435,107501.4728411889,40425.35231680947,32542.453771424076
mSAGEvf,436894.8917960884,0.8760737637906292,424613.22950434545,721901.735361286,325314.8959158533,35612.315113612916,50188.26918088691,-48573.73427952686,63281.3258673055,1269580.7237830665,335571.69683557376,-44649.2175265369,1604832.4692547296
cSAGE,436894.8917960884,0.8760737637906292,244637.6900231017,706770.6956406828,213431.91632320065,7284.794837822693,11869.306476218992,6545.302047650561,156890.88340557332,603848.4198266148,210056.7525607688,80660.12030154235,972131.8589044963
mSAGE,436894.8917960884,0.8760737637906292,221229.42808706372,578847.010792232,142376.13674018448,-304.61759604533296,11902.472316608426,9618.324999187205,144577.64063474763,744899.3887360947,209352.97491594445,57148.37400496858,1088848.8188836982
LOCO,436894.8917960884,0.8760737637906292,23968.507657653012,11317.577181462664,6134.6095751701505,25742.5544154761,34600.46524285711,16702.313508163206,49929.47513503407,54145.98867074825,97234.47661768703,25777.005286054453,37608.93374489795
LOCO-W,436894.8917960884,0.8760737637906292,18048.08384168526,15154.125781793875,-118733.93415974935,77405.20804667409,24014.14954192266,-115306.42508929667,4375.001498971869,-42185.48784855354,151481.62887975096,77865.9024284178,90631.99050595777
LOCI,436894.8917960884,0.8760737637906292,941217.8366126767,1468616.3159678732,1142408.0329642678,-13495.099231594708,-106540.88893375732,32082.686593379825,459229.81455951044,783654.3449754319,-815557.4716047035,-1389170.8927560807,2612534.349501565
