method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),436478.47798042034,0.8937690500185511,48128.945470437175,0.0,1069.4970998036151,268.6942989511299,13454.779279532551,1529.7069394279097,21820.748417641415,470501.53785592614,67257.58624255046,23490.922262937325,23168.114430411806
Sobol-CPI(100),436478.47798042034,0.8937690500185511,44580.77247070003,7.492075167079964e-10,-843.1187684312324,810.0154301643229,10097.077181557652,4319.985762981889,21173.877108781508,511189.8391402657,70631.1309951018,61071.042115344564,47789.659940643694
PFI,436478.47798042034,0.8937690500185511,156039.02584690135,511596.1348842218,101938.34509031475,1187.1238196478807,29055.158017882437,16204.519250572543,98741.6862987288,1066438.0754164318,197457.76091634226,78383.17567599931,1068860.5875444217
CFI,436478.47798042034,0.8937690500185511,80250.88234240987,0.0,2109.9196973931976,310.29240147036035,19751.389314954053,7097.802357123815,48422.191567521484,747399.6435817258,129285.6858357631,50435.922986487916,32627.365238960483
cSAGEvf,436478.47798042034,0.8937690500185511,841237.9527922473,2008322.9103018045,651770.7645912049,-14258.633831175044,116605.71223815018,-177482.37974902894,466914.96634542337,1773576.6230272688,236274.1905294452,334804.2843800611,2635903.935821642
scSAGEj,436478.47798042034,0.8937690500185511,42702.31033704593,0.0,-22.401106869860087,610.666544625652,9490.349904266128,3671.24673154857,25336.05937523942,456523.948778227,73134.9544173748,59970.7631709617,44775.96207906213
mSAGEvf,436478.47798042034,0.8937690500185511,507754.4035125346,1063790.4329190413,238125.85746306367,70729.86033591256,65360.24318523565,22188.112092645373,335689.33381911134,1547817.6194645823,-161259.38434490561,-73460.89492249023,1641764.2514974768
cSAGE,436478.47798042034,0.8937690500185511,313380.995463564,849748.1062049561,276762.42520342924,813.7792055548961,9127.498604262144,-2977.9637868247323,150802.4196495242,805975.0924425434,116904.53358458618,83504.56801906388,1145913.9946964232
mSAGE,436478.47798042034,0.8937690500185511,286145.68802998494,661929.1582889815,197163.5807471706,2130.348541094973,12880.54521071812,4772.665471621172,117488.58617450469,997946.4987787403,138304.7441352558,78410.91766650359,1254731.7364699524
LOCO,436478.47798042034,0.8937690500185511,14918.942969211144,10108.665788131184,10935.03560171905,11388.704085974023,-2770.8321398520493,8254.746482893417,21691.698238078156,93041.48995304445,51125.84683382709,30943.800486901426,34925.00301916845
LOCO-W,436478.47798042034,0.8937690500185511,80020.80592521853,13758.988611990057,-25618.458852034502,110966.96808656855,11307.879289965826,-14023.533454534596,7193.901352662797,12415.638630847137,9006.310363020071,71211.17421894248,64456.785837196796
LOCI,436478.47798042034,0.8937690500185511,1273987.0763502452,1854610.4821405737,1604631.3306126092,184.10643448960036,-20548.13166936487,-45820.03376671253,364300.5431835912,1438894.506956268,173566.53319763485,-38101.753705032635,3472810.83424532
