method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),343373.877687415,0.9090634071922737,77593.04235161562,0.0,-163.94313852043706,1927.5092562925129,18530.13045688774,276.88514379248954,42983.65544013609,424371.0223960884,32500.95434591832,2221.198497363919,20540.199450595246
Sobol-CPI(100),343373.877687415,0.9090634071922737,88231.96593623103,-5.763134743907664e-11,489.67776762639716,-2279.6152982124277,6144.759665138611,433.1230442892036,49313.04797231747,569640.665396476,55115.24188514041,-4756.633151198293,54501.42814103118
PFI,343373.877687415,0.9090634071922737,166862.18558809516,373353.8254835034,88254.816320238,-4734.8515404762,30204.316563095144,15730.90721530607,88562.17809642851,1424649.4338678569,215023.88963163272,-1879.5855732993223,1182977.8710641158
CFI,343373.877687415,0.9090634071922737,127763.94823843538,0.0,2506.19515714288,-376.0266880951822,11616.073919217684,-347.5102224489674,114553.84841462574,773572.5542057821,136689.41819064622,-3786.898407142901,79712.84773520404
cSAGEvf,343373.877687415,0.9090634071922737,1006528.8549560825,721010.5669615157,694908.0148022668,-4936.846664676908,-164924.16162473336,229220.24280212497,97533.86332707712,1676705.698179299,69480.48468043702,-7147.282366451342,2064358.9635906322
scSAGEj,343373.877687415,0.9090634071922737,89163.6387251683,0.0,1845.513356414449,-2314.7215514973504,9910.37694334297,-1267.484637850779,51189.72932771401,513747.0064666908,64689.94198183989,-8722.671655955957,52716.136104970996
mSAGEvf,343373.877687415,0.9090634071922737,889891.1542235711,524783.1209781249,270631.6387316063,101676.60475562,179447.16488272417,-61608.365770357195,96315.29984440049,1504769.7602156335,343770.4227186665,72299.02477204753,1421289.4084044485
cSAGE,343373.877687415,0.9090634071922737,509021.01131257316,554712.7003723112,282425.4259187446,-3267.131113963794,15264.215631457879,519.4616588309025,146531.48495240838,974033.9174803385,120391.20937642052,27051.99157011812,928012.5781016937
mSAGE,343373.877687415,0.9090634071922737,380246.3746598345,420577.3076773132,185795.63655361262,-820.6923788701496,19840.56052146582,7004.419494576439,92369.59834465515,1157977.4852199787,121775.01980293494,33156.89087862203,1139740.1579627877
LOCO,343373.877687415,0.9090634071922737,-18250.861105612246,-21960.50978792517,-3055.761001190578,-30286.153301020444,-20762.420394387795,-30029.900147789158,12962.704464625858,178752.12829200673,38986.72712670057,-42405.93721853744,24575.868647108844
LOCO-W,343373.877687415,0.9090634071922737,-18083.529602489718,-159681.86384293335,60622.77550383714,125811.44979628615,-5510.033755051277,-60466.426336583514,55676.07547055089,28839.551290959636,37864.29205278714,-117544.48846354557,-84266.08994347417
LOCI,343373.877687415,0.9090634071922737,1606018.4786035572,720874.8299868037,1746189.8363990032,-17554.68395362422,21449.045159583446,23219.431334884837,201602.15173349483,1326788.2925071223,-1141152.8321723999,-503162.11171033094,2980445.202143172
