method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),373518.46036590636,0.9094600960352677,7265.947538478678,0.0,3433.1724459035904,2829.3491092303593,13672.653719727241,6300.1352944833925,59531.33476746862,544053.6596575747,247193.36052627675,77058.44404247339,78389.22547032154
Sobol-CPI(100),373518.46036590636,0.9094600960352677,6235.96195818408,6.915761692689197e-10,-649.8663507481474,-159.96896343646884,4264.212580515812,3688.9883135322084,12452.389883923594,612881.1153889879,225275.57553582167,62293.47427176746,54389.55615458199
PFI,373518.46036590636,0.9094600960352677,39815.65121220151,4001.1927024131874,18993.248395389644,822.1274163328344,12864.453346385213,22042.252451826178,86471.27051952359,1138090.7600441086,440721.3183388646,166993.07199699502,2742726.489162279
CFI,373518.46036590636,0.9094600960352677,8525.910124997143,0.0,700.7059939999017,189.75160833337577,29826.070853747606,8820.399561204365,13309.37125136517,1313910.5137528682,374447.53639332927,120428.38808160799,98447.03709830384
cSAGEvf,373518.46036590636,0.9094600960352677,692813.0502597098,1281645.3744467334,610181.2242017942,-277367.6850877707,-93982.15487996675,-95437.4431971144,164032.87640901934,1986380.2143958146,493028.5106041455,203434.61723874696,2736009.0677382867
scSAGEj,373518.46036590636,0.9094600960352677,4788.3534827488475,0.0,-907.7189605103922,-65.90304851316614,4265.462785098527,2659.6695772138773,-5103.395249616646,618678.9850223024,225274.15054120822,63881.31698221363,62621.72326288046
mSAGEvf,373518.46036590636,0.9094600960352677,271826.93199047213,-123795.20406039432,42365.98570041917,-11100.866389416158,174132.71047723573,78563.60746111535,15259.192091365345,1674793.1537617468,171436.35915746074,41088.18640520936,2629321.5064889323
cSAGE,373518.46036590636,0.9094600960352677,245141.47290179096,695259.256765802,220428.5351014154,-2175.12808611202,5560.1209782595,-1372.0331108089251,114163.95127351493,1030203.3285155235,262193.808350743,69591.4374940109,1189015.492996221
mSAGE,373518.46036590636,0.9094600960352677,138643.00236536094,20889.19143174581,-133300.07880796428,1138.8548105880222,10156.743689606452,7745.792653205752,92826.40316172208,1244102.3421920869,248926.87724184647,65161.020362787334,2137176.1614994155
LOCO,373518.46036590636,0.9094600960352677,18810.83192403172,5026.136717586196,5224.955473976559,22011.69877252396,46647.283224489016,11520.695590689953,46154.92805064196,131791.07575749123,121279.24299200607,36062.8741212234,31593.160648234654
LOCO-W,373518.46036590636,0.9094600960352677,-94387.13975716801,-2485.8742634285018,-53466.11951442041,-481.2232528932725,-11428.25124212427,45644.18925323782,-22777.151293903833,-72277.8875694459,-34450.98742319153,-28214.359800882696,34773.14317038699
LOCI,373518.46036590636,0.9094600960352677,1616050.1933658593,1270381.7763556652,1938145.6490964429,-7597.747667865828,-61061.53626140207,-12932.888654338662,290104.1146173198,1959462.9084093417,225944.72392564546,205548.04095954634,3083523.460982523
